order_id,customer_id,ship_mode,vendor_id,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2015-150511,AB-10060,Standard Class,VEN01,delivered,7-10-17 8:38 AM,7-10-17 8:50 AM,7-11-17 10:04 PM,7-17-17 8:07 PM,08-08-2017
CA-2015-150560,SW-20455,First Class,VEN03,delivered,7-3-18 6:18 PM,7-5-18 4:07 PM,7-16-18 9:35 AM,7-27-18 4:29 PM,03-08-2018
CA-2015-150714,KH-16690,Standard Class,VEN01,delivered,2-6-18 4:57 PM,2-6-18 5:15 PM,2-7-18 5:39 PM,2-14-18 1:36 PM,02-03-2018
CA-2015-150749,AS-10240,Second Class,VEN05,delivered,6-12-18 7:12 PM,6-12-18 7:46 PM,6-13-18 2:03 PM,6-14-18 6:48 PM,28-06-2018
CA-2015-150770,LC-16870,First Class,VEN02,delivered,8-22-18 9:47 PM,8-22-18 10:04 PM,8-24-18 5:15 AM,8-30-18 5:11 PM,12-09-2018
CA-2015-150791,CC-12430,Standard Class,VEN02,delivered,1-16-18 8:50 AM,1-16-18 9:09 AM,1-16-18 10:21 PM,2-1-18 8:42 PM,16-02-2018
CA-2015-150875,HK-14890,Standard Class,VEN01,delivered,12-2-17 12:30 PM,12-4-17 4:31 PM,12-8-17 1:07 AM,12-21-17 7:37 PM,29-12-2017
CA-2015-151043,MG-17680,Standard Class,VEN02,delivered,1-23-18 8:27 AM,1-23-18 8:57 AM,1-26-18 9:33 PM,1-29-18 10:40 AM,15-02-2018
CA-2015-151253,AZ-10750,Standard Class,VEN05,delivered,7-24-17 5:19 PM,7-24-17 5:30 PM,7-26-17 12:58 AM,8-8-17 3:07 PM,11-08-2017
CA-2015-151470,AM-10705,Standard Class,VEN02,delivered,3-12-18 10:54 PM,3-12-18 11:08 PM,3-13-18 11:28 PM,3-27-18 12:54 AM,10-04-2018
CA-2015-151547,AH-10465,Standard Class,VEN04,delivered,12-3-17 12:23 PM,12-3-17 12:35 PM,12-4-17 9:22 PM,12-13-17 6:04 PM,05-01-2018
CA-2015-151589,RE-19450,First Class,VEN01,delivered,12-22-17 11:02 AM,12-22-17 11:13 AM,12-22-17 8:19 PM,1-13-18 1:32 AM,18-01-2018
CA-2015-151624,VW-21775,Standard Class,VEN02,delivered,10-9-17 7:03 PM,10-11-17 6:20 PM,10-13-17 6:12 PM,10-23-17 4:29 PM,26-10-2017
CA-2015-151680,TC-21475,Second Class,VEN05,delivered,2-24-17 3:50 PM,2-24-17 4:02 PM,3-1-17 1:01 PM,3-3-17 1:25 PM,17-03-2017
CA-2015-151722,IL-15100,Standard Class,VEN03,delivered,8-22-18 10:38 AM,8-23-18 7:31 PM,8-24-18 2:46 PM,8-25-18 12:18 PM,30-08-2018
CA-2015-151785,JJ-15445,Standard Class,VEN01,delivered,12-2-17 5:26 PM,12-2-17 5:38 PM,12-5-17 10:58 PM,12-11-17 7:14 PM,20-12-2017
CA-2015-151841,TC-21475,Standard Class,VEN03,delivered,2-3-18 4:45 PM,2-3-18 4:55 PM,2-6-18 12:49 AM,2-15-18 4:26 PM,02-03-2018
CA-2015-151869,CS-11950,Same Day,VEN02,delivered,8-18-17 3:10 PM,8-18-17 3:35 PM,8-22-17 10:33 AM,8-25-17 12:26 PM,21-09-2017
CA-2015-152513,JP-16135,Second Class,VEN03,delivered,7-18-18 9:49 PM,7-18-18 10:02 PM,7-19-18 1:27 PM,7-24-18 10:12 PM,15-08-2018
CA-2015-152527,CM-12190,Same Day,VEN02,delivered,2-16-18 9:58 AM,2-16-18 10:10 AM,2-16-18 8:52 PM,3-6-18 6:58 PM,14-03-2018
CA-2015-152611,KA-16525,Second Class,VEN04,delivered,10-5-17 9:53 AM,10-5-17 10:07 AM,10-5-17 5:49 PM,10-16-17 7:15 PM,03-11-2017
CA-2015-152681,SC-20260,Standard Class,VEN05,delivered,5-20-18 6:46 PM,5-20-18 7:10 PM,5-23-18 2:37 PM,6-8-18 3:56 PM,13-06-2018
CA-2015-152891,TB-21625,Standard Class,VEN01,delivered,1-24-18 9:29 PM,1-26-18 3:16 AM,1-29-18 6:45 PM,2-10-18 12:52 AM,19-02-2018
CA-2015-153038,RB-19645,Standard Class,VEN02,delivered,11-15-17 1:42 PM,11-15-17 1:55 PM,11-17-17 4:57 PM,11-23-17 10:48 PM,05-12-2017
CA-2015-153073,HA-14905,Same Day,VEN04,delivered,7-10-18 1:48 PM,7-10-18 2:05 PM,7-10-18 4:29 PM,7-25-18 7:54 PM,06-08-2018
CA-2015-153108,SF-20200,Standard Class,VEN03,delivered,7-4-17 11:29 PM,7-5-17 5:36 PM,7-7-17 1:11 PM,7-10-17 7:07 PM,18-07-2017
CA-2015-153220,YC-21895,First Class,VEN02,unavailable,2-16-18 4:54 PM,2-16-18 5:10 PM,,,12-03-2018
CA-2015-153325,ST-20530,Second Class,VEN01,delivered,5-24-18 3:25 PM,5-24-18 3:53 PM,5-25-18 2:45 PM,6-4-18 9:24 PM,21-06-2018
CA-2015-153381,DE-13255,Standard Class,VEN05,delivered,3-8-18 10:47 AM,3-9-18 2:31 AM,3-9-18 5:11 PM,3-20-18 5:03 PM,27-03-2018
CA-2015-153388,PC-19000,Standard Class,VEN04,delivered,6-6-18 8:41 PM,6-7-18 2:35 AM,6-11-18 1:06 PM,6-14-18 7:58 PM,12-07-2018
CA-2015-153416,TS-21340,Standard Class,VEN01,delivered,6-10-17 1:07 PM,6-13-17 4:10 AM,6-14-17 5:48 PM,6-29-17 3:15 PM,07-07-2017
CA-2015-153423,SW-20455,Standard Class,VEN03,delivered,9-18-17 3:41 PM,9-18-17 3:50 PM,9-20-17 1:29 PM,9-25-17 9:33 PM,28-09-2017
CA-2015-153535,SG-20470,Standard Class,VEN04,delivered,1-18-18 1:16 AM,1-18-18 1:30 AM,1-19-18 8:46 PM,2-16-18 5:47 PM,12-03-2018
CA-2015-153549,SL-20155,Second Class,VEN03,delivered,12-2-17 11:20 AM,12-5-17 10:30 AM,12-4-17 8:58 PM,1-4-18 11:13 PM,02-01-2018
CA-2015-153612,BT-11305,Standard Class,VEN02,delivered,4-18-18 3:36 PM,4-19-18 2:51 AM,4-25-18 4:07 PM,4-30-18 3:51 PM,11-05-2018
CA-2015-153626,EB-13870,Standard Class,VEN03,delivered,11-25-17 4:23 PM,11-25-17 4:34 PM,12-1-17 12:16 AM,12-12-17 12:35 AM,21-12-2017
CA-2015-153717,DL-13495,Standard Class,VEN02,delivered,11-13-17 7:38 AM,11-14-17 3:55 AM,11-20-17 8:12 PM,12-18-17 8:51 PM,11-12-2017
CA-2015-153738,AG-10270,First Class,VEN01,delivered,3-13-17 9:59 AM,3-13-17 9:59 AM,3-17-17 11:08 AM,3-23-17 2:38 PM,02-05-2017
CA-2015-153752,RO-19780,Second Class,VEN03,delivered,6-13-17 2:52 PM,6-15-17 2:45 AM,6-16-17 2:09 PM,6-22-17 4:18 PM,06-07-2017
CA-2015-153794,SB-20290,Standard Class,VEN04,delivered,7-11-18 7:55 PM,7-11-18 8:10 PM,7-13-18 2:33 PM,7-21-18 10:41 AM,01-08-2018
CA-2015-153878,TS-21655,Standard Class,VEN03,delivered,5-3-18 10:21 PM,5-5-18 2:30 AM,5-7-18 9:10 AM,5-10-18 1:08 PM,23-05-2018
CA-2015-153906,MS-17980,Standard Class,VEN04,delivered,2-12-18 9:05 AM,2-12-18 9:36 AM,2-14-18 5:22 PM,2-26-18 1:13 PM,12-03-2018
CA-2015-154144,MH-17785,Standard Class,VEN02,delivered,8-26-17 10:26 AM,8-26-17 10:35 AM,8-31-17 7:42 PM,9-12-17 8:52 PM,27-09-2017
CA-2015-154200,BG-11740,Standard Class,VEN04,processing,5-21-17 11:42 PM,5-22-17 12:35 AM,,,21-06-2017
CA-2015-154284,SZ-20035,Second Class,VEN04,delivered,11-8-17 10:54 PM,11-8-17 11:11 PM,11-9-17 7:16 PM,11-21-17 6:58 PM,30-11-2017
CA-2015-154291,YS-21880,Standard Class,VEN02,delivered,5-11-18 2:18 PM,5-11-18 2:30 PM,5-29-18 3:26 PM,6-7-18 1:18 PM,08-06-2018
CA-2015-154326,RP-19855,Standard Class,VEN04,delivered,8-4-18 11:56 AM,8-7-18 7:35 AM,8-7-18 2:32 PM,8-10-18 11:08 PM,14-08-2018
CA-2015-154340,EK-13795,First Class,VEN03,delivered,3-19-18 9:56 PM,3-20-18 9:50 PM,3-27-18 8:56 PM,4-3-18 2:58 PM,05-04-2018
CA-2015-154620,LT-17110,Standard Class,VEN05,delivered,8-7-17 9:01 PM,8-8-17 10:25 PM,8-9-17 7:52 PM,8-16-17 6:04 PM,29-08-2017
CA-2015-154746,PJ-18835,First Class,VEN04,delivered,6-14-18 2:54 PM,6-14-18 3:20 PM,6-15-18 2:29 PM,6-20-18 11:35 AM,04-07-2018
CA-2015-154795,GZ-14470,Standard Class,VEN02,delivered,7-3-17 6:09 PM,7-3-17 6:24 PM,7-5-17 10:27 AM,7-10-17 7:52 PM,24-07-2017
CA-2015-154823,KN-16390,Standard Class,VEN05,delivered,12-15-17 9:17 AM,12-15-17 9:28 AM,12-18-17 2:06 PM,12-30-17 4:10 PM,11-01-2018
CA-2015-154886,SW-20455,Standard Class,VEN02,delivered,4-21-18 9:54 AM,4-24-18 7:09 PM,4-23-18 7:41 PM,4-24-18 8:03 PM,11-05-2018
CA-2015-154900,SS-20875,Standard Class,VEN01,delivered,3-6-18 9:51 AM,3-6-18 10:09 AM,3-8-18 12:05 AM,3-15-18 5:08 PM,23-03-2018
CA-2015-154921,EA-14035,Standard Class,VEN05,delivered,7-18-17 9:01 PM,7-19-17 6:43 AM,7-19-17 7:42 PM,8-9-17 10:07 PM,21-08-2017
CA-2015-154956,IM-15070,Standard Class,VEN02,delivered,4-30-17 11:21 AM,4-30-17 11:35 AM,5-3-17 3:15 PM,5-10-17 1:35 PM,23-05-2017
CA-2015-154970,SR-20740,Standard Class,VEN01,delivered,6-15-18 3:41 PM,6-15-18 4:19 PM,6-15-18 2:52 PM,6-22-18 6:09 PM,18-07-2018
CA-2015-155040,AH-10210,Standard Class,VEN04,delivered,10-17-17 4:28 PM,10-17-17 5:34 PM,10-20-17 7:30 PM,10-26-17 9:56 PM,03-11-2017
CA-2015-155054,PS-19045,Standard Class,VEN03,delivered,1-14-18 6:51 PM,1-15-18 10:10 AM,1-16-18 8:03 PM,1-22-18 2:43 PM,07-02-2018
CA-2015-155068,RA-19285,Same Day,VEN05,delivered,1-18-18 11:03 AM,1-19-18 2:38 AM,1-20-18 12:44 AM,1-24-18 10:34 PM,14-02-2018
CA-2015-155124,KS-16300,Standard Class,VEN01,delivered,1-30-18 10:21 AM,1-30-18 10:35 AM,1-31-18 8:39 PM,2-14-18 11:39 PM,26-02-2018
CA-2015-155145,KN-16450,Second Class,VEN01,delivered,2-4-18 12:01 AM,2-4-18 12:15 AM,2-7-18 2:48 AM,2-21-18 11:11 PM,12-03-2018
CA-2015-155306,GA-14515,Standard Class,VEN02,delivered,7-24-18 4:45 PM,7-25-18 4:45 PM,7-27-18 2:22 PM,8-2-18 5:28 PM,10-08-2018
CA-2015-155334,HA-14920,First Class,VEN05,delivered,8-18-18 11:19 PM,8-20-18 11:09 AM,8-21-18 3:46 PM,8-24-18 9:04 PM,10-09-2018
CA-2015-155453,RA-19885,Standard Class,VEN02,delivered,4-22-18 9:48 PM,4-24-18 6:28 PM,4-25-18 1:16 PM,5-8-18 8:28 PM,16-05-2018
CA-2015-155586,XP-21865,Second Class,VEN01,delivered,6-5-18 8:33 PM,6-5-18 8:52 PM,6-6-18 2:17 PM,6-11-18 9:08 PM,11-07-2018
CA-2015-155600,RO-19780,Second Class,VEN02,delivered,6-28-17 8:08 PM,6-28-17 8:23 PM,6-29-17 12:57 PM,7-3-17 2:21 PM,18-07-2017
CA-2015-155635,ME-17725,Standard Class,VEN03,delivered,1-29-18 4:51 PM,1-29-18 5:17 PM,1-30-18 6:33 PM,2-4-18 11:02 AM,26-02-2018
CA-2015-155761,SC-20800,Same Day,VEN02,delivered,8-7-18 10:44 PM,8-7-18 11:05 PM,8-8-18 1:50 PM,8-13-18 11:58 PM,17-08-2018
CA-2015-156013,TC-20980,Standard Class,VEN04,delivered,1-31-17 12:04 PM,1-31-17 12:16 PM,1-31-17 12:44 PM,2-7-17 9:50 AM,01-03-2017
CA-2015-156104,NP-18685,Second Class,VEN03,delivered,6-25-18 10:43 AM,6-25-18 10:55 AM,6-25-18 1:13 PM,6-26-18 11:18 AM,05-07-2018
CA-2015-156118,HG-14965,Standard Class,VEN05,delivered,7-26-18 2:15 PM,7-27-18 1:10 PM,7-31-18 11:56 AM,8-6-18 5:08 PM,27-08-2018
CA-2015-156146,AG-10495,Second Class,VEN02,delivered,11-24-17 11:03 PM,11-25-17 2:14 AM,11-27-17 4:59 PM,12-13-17 10:22 PM,21-12-2017
CA-2015-156153,CW-11905,Second Class,VEN03,canceled,5-7-18 5:46 PM,5-7-18 6:34 PM,,,29-05-2018
CA-2015-156328,RM-19375,Standard Class,VEN04,delivered,6-19-17 8:03 AM,6-19-17 8:15 AM,6-19-17 8:57 PM,6-25-17 9:58 AM,30-06-2017
CA-2015-156335,PO-19195,Second Class,VEN03,delivered,2-26-18 8:38 AM,2-26-18 8:50 AM,2-26-18 8:17 PM,3-15-18 9:28 PM,23-03-2018
CA-2015-156377,TB-21625,Standard Class,VEN02,delivered,10-30-17 9:01 PM,10-30-17 10:31 PM,10-31-17 9:59 PM,11-17-17 7:46 PM,17-11-2017
CA-2015-156440,MH-17620,Standard Class,VEN05,delivered,5-22-18 2:54 PM,5-22-18 3:15 PM,5-24-18 4:41 PM,6-4-18 6:34 PM,14-06-2018
CA-2015-156482,IL-15100,Standard Class,VEN01,delivered,2-20-18 10:47 AM,2-21-18 6:25 AM,2-22-18 3:39 PM,3-7-18 10:26 PM,13-03-2018
CA-2015-156510,EH-13990,Standard Class,VEN05,delivered,1-21-17 5:08 PM,1-21-17 5:22 PM,1-24-17 7:47 AM,1-27-17 6:12 PM,02-03-2017
CA-2015-156524,DL-12865,Standard Class,VEN01,delivered,5-30-17 8:44 PM,5-30-17 8:55 PM,5-31-17 11:43 AM,6-6-17 12:22 PM,26-06-2017
CA-2015-156566,EM-13960,First Class,VEN05,delivered,7-5-17 5:00 PM,7-8-17 12:10 AM,7-10-17 12:22 PM,7-26-17 5:36 PM,04-08-2017
CA-2015-156608,MT-18070,Standard Class,VEN02,delivered,12-19-17 8:57 PM,12-21-17 2:11 AM,12-21-17 10:13 PM,1-8-18 6:15 PM,16-01-2018
CA-2015-156734,BV-11245,First Class,VEN03,delivered,2-19-18 2:38 PM,2-21-18 6:10 AM,2-23-18 11:04 PM,4-4-18 5:11 PM,20-03-2018
CA-2015-156755,YS-21880,Standard Class,VEN05,delivered,10-24-17 4:33 PM,10-24-17 4:49 PM,10-25-17 3:16 PM,11-1-17 10:48 PM,17-11-2017
CA-2015-156853,HP-14815,Second Class,VEN04,delivered,8-9-18 11:31 AM,8-11-18 2:44 AM,8-15-18 11:14 AM,8-22-18 1:16 PM,27-08-2018
CA-2015-156923,SP-20860,Standard Class,VEN05,delivered,12-16-17 9:22 PM,12-16-17 9:31 PM,12-19-17 12:33 AM,12-30-17 11:42 AM,12-01-2018
CA-2015-157028,MA-17995,Standard Class,VEN01,delivered,5-17-17 6:02 PM,5-17-17 6:10 PM,5-18-17 9:59 AM,5-24-17 10:33 AM,06-06-2017
CA-2015-157035,KB-16600,First Class,VEN01,delivered,6-1-18 5:03 PM,6-1-18 5:15 PM,6-18-18 1:32 PM,6-26-18 5:46 PM,19-07-2018
CA-2015-157084,JG-15160,Standard Class,VEN02,delivered,8-6-18 2:38 PM,8-7-18 8:35 AM,8-9-18 2:21 PM,8-14-18 8:18 PM,16-08-2018
CA-2015-157133,LC-16885,Standard Class,VEN03,delivered,12-6-17 1:36 PM,12-6-17 1:50 PM,12-7-17 12:04 AM,12-14-17 10:52 PM,29-12-2017
CA-2015-157287,HR-14830,First Class,VEN02,delivered,10-11-17 1:14 PM,10-11-17 1:28 PM,10-23-17 9:55 PM,10-25-17 8:53 PM,30-10-2017
CA-2015-157322,RH-19600,Standard Class,VEN05,delivered,4-28-18 1:10 PM,4-28-18 1:34 PM,5-2-18 10:20 AM,5-14-18 6:44 PM,25-05-2018
CA-2015-157343,HD-14785,Standard Class,VEN01,delivered,7-4-18 7:41 PM,7-5-18 4:25 PM,7-5-18 2:45 PM,7-6-18 6:17 PM,17-07-2018
CA-2015-157434,JK-15640,Second Class,VEN03,shipped,5-1-17 10:23 AM,5-1-17 10:35 AM,5-2-17 11:50 AM,,23-05-2017
CA-2015-157770,RD-19585,First Class,VEN02,delivered,2-17-18 10:29 PM,2-17-18 10:46 PM,2-26-18 11:49 AM,4-2-18 10:32 PM,23-03-2018
CA-2015-157805,RH-19510,Standard Class,VEN03,delivered,8-28-17 9:47 PM,8-28-17 9:55 PM,8-31-17 10:47 PM,9-12-17 6:53 PM,21-09-2017
CA-2015-157812,DB-13210,Standard Class,VEN05,delivered,11-23-17 6:39 PM,11-23-17 6:50 PM,11-25-17 11:53 AM,12-5-17 3:47 PM,20-12-2017
CA-2015-157959,RW-19540,First Class,VEN05,delivered,8-14-18 9:35 AM,8-14-18 5:55 PM,8-15-18 2:33 PM,8-20-18 10:42 PM,20-08-2018
CA-2015-158148,JM-15865,Standard Class,VEN02,delivered,9-21-17 10:01 PM,9-21-17 10:48 PM,9-22-17 4:51 PM,10-3-17 5:38 PM,25-10-2017
CA-2015-158323,AB-10600,First Class,VEN01,delivered,7-20-17 6:13 PM,7-20-17 6:25 PM,7-24-17 5:37 PM,7-26-17 9:26 PM,02-08-2017
CA-2015-158351,BC-11125,Second Class,VEN04,delivered,10-17-17 7:16 PM,10-17-17 7:35 PM,10-19-17 6:59 PM,11-7-17 3:59 PM,13-11-2017
CA-2015-158421,GB-14575,Standard Class,VEN03,delivered,4-3-18 4:30 PM,4-3-18 5:15 PM,4-4-18 11:36 PM,4-10-18 11:05 PM,23-04-2018
CA-2015-158456,KT-16465,Standard Class,VEN01,delivered,8-25-17 2:59 PM,8-26-17 2:15 AM,8-28-17 6:03 PM,9-5-17 7:24 PM,19-09-2017
CA-2015-158491,BP-11155,Second Class,VEN02,delivered,4-19-18 4:12 PM,4-19-18 4:58 PM,4-20-18 11:16 PM,4-24-18 1:33 PM,14-05-2018
CA-2015-158554,CM-12190,Same Day,VEN04,delivered,3-14-18 10:03 AM,3-14-18 10:15 AM,3-14-18 9:32 PM,3-28-18 6:03 PM,26-03-2018
CA-2015-158659,SC-20695,Second Class,VEN03,delivered,3-19-18 7:49 AM,3-20-18 7:08 AM,3-20-18 6:48 PM,3-26-18 5:28 PM,05-04-2018
CA-2015-158701,JL-15175,Standard Class,VEN02,delivered,6-25-18 6:29 PM,6-25-18 7:02 PM,6-27-18 3:47 PM,6-30-18 3:28 PM,13-07-2018
CA-2015-158792,BD-11605,Standard Class,VEN02,delivered,3-10-17 9:50 AM,3-10-17 9:50 AM,3-17-17 2:16 PM,3-31-17 2:05 PM,31-03-2017
CA-2015-158918,AI-10855,Second Class,VEN02,delivered,1-20-18 5:59 PM,1-20-18 6:30 PM,1-22-18 4:41 PM,1-27-18 4:55 PM,14-02-2018
CA-2015-158939,EA-14035,Standard Class,VEN01,delivered,1-19-17 3:21 PM,1-19-17 3:30 PM,1-23-17 11:06 AM,1-26-17 4:52 PM,01-03-2017
CA-2015-159380,CS-12505,Standard Class,VEN05,delivered,6-16-17 8:29 PM,6-17-17 8:25 PM,6-19-17 9:03 PM,6-21-17 5:32 PM,29-06-2017
CA-2015-159534,DH-13075,First Class,VEN01,delivered,8-8-17 9:31 PM,8-8-17 9:50 PM,8-9-17 3:33 PM,8-16-17 7:37 PM,05-09-2017
CA-2015-159590,KC-16255,First Class,VEN04,delivered,4-21-18 6:08 PM,4-24-18 7:08 PM,4-27-18 8:29 AM,5-23-18 8:13 PM,01-06-2018
CA-2015-159779,SB-20185,Standard Class,VEN03,delivered,8-25-18 8:26 PM,8-25-18 8:35 PM,8-27-18 3:10 PM,8-28-18 8:56 PM,06-09-2018
CA-2015-159786,RK-19300,Second Class,VEN02,delivered,11-24-17 3:42 PM,11-24-17 7:12 PM,12-1-17 2:47 PM,12-11-17 11:45 PM,15-12-2017
CA-2015-159863,DS-13180,Second Class,VEN02,delivered,2-28-18 7:54 PM,2-28-18 8:10 PM,3-2-18 7:51 PM,3-27-18 6:12 PM,03-04-2018
CA-2015-160059,TB-21190,Standard Class,VEN01,delivered,8-23-17 3:51 PM,8-23-17 4:07 PM,8-24-17 9:44 PM,8-28-17 4:52 PM,05-09-2017
CA-2015-160171,RM-19675,Standard Class,VEN04,delivered,12-26-17 11:36 AM,12-27-17 4:07 AM,12-28-17 10:04 PM,1-4-18 4:15 PM,19-01-2018
CA-2015-160213,AR-10825,Standard Class,VEN05,delivered,4-10-18 4:18 PM,4-11-18 9:09 PM,4-17-18 5:15 PM,5-12-18 1:18 AM,29-05-2018
CA-2015-160227,ED-13885,First Class,VEN01,canceled,8-30-18 1:07 PM,,,,12-09-2018
CA-2015-160472,RK-19300,Second Class,VEN05,delivered,1-18-18 12:24 PM,1-19-18 2:38 AM,1-19-18 4:26 PM,2-6-18 4:31 PM,19-02-2018
CA-2015-160696,CK-12760,Standard Class,VEN03,delivered,4-23-17 11:33 AM,4-23-17 11:42 AM,4-25-17 8:47 AM,5-11-17 12:29 PM,30-05-2017
CA-2015-160787,BM-11785,Same Day,VEN02,delivered,2-13-18 7:20 PM,2-15-18 3:56 AM,2-20-18 6:17 PM,3-17-18 6:38 PM,07-03-2018
CA-2015-160794,MS-17980,First Class,VEN05,delivered,11-16-17 9:35 PM,11-16-17 9:53 PM,11-17-17 9:07 PM,11-21-17 10:17 PM,30-11-2017
CA-2015-160864,NF-18595,First Class,VEN02,delivered,3-19-18 6:24 PM,3-19-18 6:35 PM,3-20-18 11:12 PM,4-16-18 12:33 PM,16-04-2018
CA-2015-161214,SF-20965,Second Class,VEN02,delivered,8-8-18 10:47 AM,8-9-18 8:50 AM,8-9-18 3:08 PM,8-14-18 3:18 PM,20-08-2018
CA-2015-161242,CG-12040,Standard Class,VEN04,delivered,11-7-17 9:51 AM,11-7-17 10:06 AM,11-7-17 8:34 PM,11-14-17 9:33 PM,04-12-2017
CA-2015-161263,TS-21160,Standard Class,VEN03,delivered,4-1-18 10:04 AM,4-2-18 7:50 AM,4-3-18 3:03 AM,4-10-18 2:03 PM,18-04-2018
CA-2015-161445,CC-12610,Second Class,VEN05,delivered,7-24-18 3:29 PM,7-24-18 4:35 PM,7-25-18 1:25 PM,7-30-18 6:04 PM,09-08-2018
CA-2015-161452,CA-11965,Standard Class,VEN02,delivered,11-25-17 11:46 AM,11-28-17 3:46 AM,11-29-17 10:22 PM,12-5-17 1:17 AM,21-12-2017
CA-2015-161627,SJ-20215,Standard Class,VEN01,delivered,3-20-18 12:57 AM,3-20-18 1:10 AM,3-21-18 9:51 PM,3-31-18 2:48 PM,06-04-2018
CA-2015-161711,MC-17425,Standard Class,VEN01,delivered,2-5-18 9:06 AM,2-7-18 2:52 AM,2-26-18 6:09 PM,3-22-18 7:18 PM,06-03-2018
CA-2015-161718,SO-20335,Standard Class,VEN04,delivered,2-25-18 12:32 PM,2-25-18 12:49 PM,2-26-18 7:41 PM,3-15-18 6:33 PM,04-04-2018
CA-2015-161767,GK-14620,Standard Class,VEN04,delivered,4-15-18 5:57 PM,4-15-18 6:10 PM,4-19-18 5:44 PM,4-30-18 12:42 PM,18-05-2018
CA-2015-161795,AH-10075,Second Class,VEN04,delivered,4-30-18 6:04 PM,5-1-18 1:56 AM,5-3-18 4:46 PM,5-8-18 4:22 PM,17-05-2018
CA-2015-161830,ME-17725,Second Class,VEN05,delivered,9-27-17 12:26 PM,9-27-17 12:49 PM,9-27-17 8:02 PM,10-11-17 11:17 PM,24-10-2017
CA-2015-161998,DB-13120,Standard Class,VEN04,delivered,11-27-17 1:25 PM,11-28-17 3:41 AM,11-28-17 11:26 PM,11-30-17 11:57 PM,11-12-2017
CA-2015-162047,FH-14365,First Class,VEN01,delivered,1-19-17 10:33 AM,1-19-17 10:41 AM,1-20-17 1:57 PM,1-26-17 1:05 PM,01-03-2017
CA-2015-162166,NM-18520,First Class,VEN01,delivered,3-2-17 9:15 AM,3-2-17 9:25 AM,3-8-17 10:43 AM,3-15-17 8:07 AM,27-03-2017
CA-2015-162201,AG-10495,Standard Class,VEN01,delivered,9-26-17 11:08 AM,9-26-17 11:24 AM,9-28-17 7:33 PM,10-3-17 6:35 PM,23-10-2017
CA-2015-162369,TT-21265,Standard Class,VEN05,delivered,5-9-18 1:06 PM,5-10-18 1:11 PM,5-11-18 2:01 PM,5-18-18 10:39 PM,20-06-2018
CA-2015-162376,HD-14785,Second Class,VEN02,delivered,8-7-17 2:22 PM,8-8-17 5:20 AM,8-9-17 2:36 PM,8-15-17 9:06 PM,29-08-2017
CA-2015-162537,RD-19585,Standard Class,VEN03,delivered,3-2-18 3:16 PM,3-2-18 3:30 PM,3-5-18 5:33 PM,3-22-18 4:33 PM,06-04-2018
CA-2015-162544,SG-20080,First Class,VEN03,delivered,1-19-18 7:58 AM,1-19-18 8:15 AM,1-23-18 12:12 AM,1-29-18 5:24 PM,20-02-2018
CA-2015-162607,RO-19780,Standard Class,VEN02,delivered,8-4-18 2:19 PM,8-5-18 2:15 PM,8-10-18 2:13 PM,8-14-18 7:38 PM,23-08-2018
CA-2015-162621,CA-12055,Standard Class,VEN01,delivered,3-15-18 6:07 PM,3-15-18 6:28 PM,3-16-18 6:55 PM,3-19-18 4:52 PM,27-03-2018
CA-2015-162761,SC-20575,Standard Class,VEN04,delivered,4-19-18 2:03 PM,4-19-18 2:15 PM,4-20-18 6:48 PM,5-4-18 4:22 PM,23-05-2018
CA-2015-162782,PW-19240,Standard Class,VEN05,delivered,5-29-17 1:57 PM,5-30-17 5:05 AM,5-31-17 1:41 PM,6-7-17 2:15 PM,21-06-2017
CA-2015-162887,SV-20785,Second Class,VEN02,delivered,11-3-17 2:25 PM,11-4-17 5:15 AM,11-7-17 4:57 PM,11-23-17 8:32 PM,24-11-2017
CA-2015-162950,DW-13585,Second Class,VEN05,delivered,4-13-18 12:17 AM,4-14-18 2:30 AM,4-16-18 4:18 PM,4-30-18 9:22 PM,11-05-2018
CA-2015-162964,MF-18250,Standard Class,VEN01,delivered,3-4-17 8:25 PM,3-4-17 8:32 PM,3-6-17 6:47 AM,3-15-17 3:57 PM,27-03-2017
CA-2015-163055,DS-13180,Standard Class,VEN02,delivered,8-22-18 7:28 AM,8-22-18 7:44 AM,8-22-18 2:55 PM,8-24-18 7:46 PM,06-09-2018
CA-2015-163090,GH-14665,Second Class,VEN05,delivered,8-14-18 9:21 PM,8-14-18 9:35 PM,8-17-18 1:25 PM,8-23-18 6:38 PM,10-09-2018
CA-2015-163104,MC-18130,Standard Class,VEN05,delivered,4-1-18 7:06 PM,4-1-18 7:15 PM,4-2-18 1:18 PM,4-7-18 12:58 AM,19-04-2018
CA-2015-163181,AB-10105,Standard Class,VEN01,delivered,3-22-18 8:38 PM,3-22-18 8:50 PM,3-23-18 5:48 PM,5-7-18 12:31 PM,23-04-2018
CA-2015-163237,EM-14095,Second Class,VEN02,delivered,2-28-18 11:57 PM,3-1-18 12:10 AM,3-1-18 6:16 PM,3-17-18 3:48 PM,22-03-2018
CA-2015-163440,RD-19900,First Class,VEN01,delivered,2-5-18 9:13 PM,2-5-18 9:30 PM,2-6-18 3:23 PM,2-20-18 7:27 PM,12-03-2018
