product_id,product_name,colors,category,sub_category,date_added,manufacturer,merchants,product_name,sizes,upc,weight,product_photos_qty
OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Blue,Office Supplies,Appliances,07-04-2016,,"[{""dateSeen"":[""2016-04-06T00:00:00Z""],""name"":""Nyc4you2010 - Ebay.com""}]","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",11.5,91208425542,,0
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Blue,Office Supplies,Appliances,17-01-2017,FITFLOP,"[{""dateSeen"":[""2017-01-17T19:02:16Z""],""name"":""Peltz Shoes""}]","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",,8.84E+11,,5
OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",Blue,Office Supplies,Appliances,24-10-2015,,,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",,,,2
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Black,Office Supplies,Appliances,06-08-2016,,"[{""dateSeen"":[""2016-08-04T00:00:00Z""],""name"":""Discountclothing2015discountclothing2015 - Ebay.com""}]","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",,8.24E+11,,3
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Blue,Office Supplies,Appliances,24-01-2017,A. Testoni,"[{""dateSeen"":[""2017-01-24T18:54:16Z""],""name"":""Bhfo, Inc.""}]","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",,8.06E+11,,4
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Blue,Office Supplies,Appliances,14-02-2016,,"[{""dateSeen"":[""2016-02-12T00:00:00Z""],""name"":""Healthandstylehealthandstyle - Ebay.com""}]",Acco D-Ring Binder w/DublLock,,8.88E+11,,0
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Blue,Office Supplies,Appliances,24-01-2017,Charles By Charles David,"[{""dateSeen"":[""2017-01-24T18:53:10Z""],""name"":""Areatrend""}]",Acco D-Ring Binder w/DublLock,,6.37E+11,,2
OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Black,Office Supplies,Appliances,14-08-2015,,"[{""dateSeen"":[""2016-11-15T12:41:50Z""],""name"":""Ruze, Inc.""},{""address"":""1730 Minor Ave"",""availability"":""Yes"",""city"":""Seattle"",""country"":""US"",""dateSeen"":[""2015-07-18T05:00:00Z""],""name"":""Shoes.com"",""phone"":""2068127800"",""province"":""AU-WA""}]",Acco D-Ring Binder w/DublLock,,98682594870,,4
OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Blue,Office Supplies,Appliances,12-01-2017,Via Spiga,"[{""dateSeen"":[""2017-01-12T19:06:13Z""],""name"":""Apparelsave""}]",Acco D-Ring Binder w/DublLock,"10,5,5.5,6,6.5,7,7.5,8,8.5,9",93635561282,,0
OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Black,Office Supplies,Appliances,02-01-2016,,,Acco D-Ring Binder w/DublLock,,,,0
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Blue,Office Supplies,Appliances,27-03-2016,,,Acco D-Ring Binder w/DublLock,,,,0
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Black,Office Supplies,Appliances,05-10-2016,B. Makowsky,"[{""dateSeen"":[""2016-10-05T22:25:09Z""],""name"":""Apparelsave""}]",Acco D-Ring Binder w/DublLock,,,,0
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Blue,Office Supplies,Appliances,02-03-2016,,"[{""dateSeen"":[""2016-06-06T00:00:00Z""],""name"":""Retailfashionoutlet - Ebay.com""}]",Acco D-Ring Binder w/DublLock,,8.84E+11,,0
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Black,Office Supplies,Appliances,12-01-2017,Guess,"[{""dateSeen"":[""2017-01-12T19:08:28Z""],""name"":""Apparelsave""}]",Acco D-Ring Binder w/DublLock,"8,10,11,7.5,8.5,9,9.5",8.88E+11,,0
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Pink,Office Supplies,Appliances,15-11-2016,Nike,"[{""dateSeen"":[""2016-11-15T13:15:32Z""],""name"":""Shoezoo""}]",Acco Economy Flexible Poly Round Ring Binder,,91202479084,,1
OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Blue,Office Supplies,Appliances,24-01-2016,,,Acco Economy Flexible Poly Round Ring Binder,,,,2
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Blue,Office Supplies,Appliances,07-03-2016,,,Acco Economy Flexible Poly Round Ring Binder,"3,7,5,18,15,9,13,11",,,2
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Blue,Office Supplies,Appliances,27-01-2017,Portland Product Werks,"[{""dateSeen"":[""2017-01-27T01:20:30Z""],""name"":""Shopping Blitz""}]",Acco Economy Flexible Poly Round Ring Binder,"8 M,10 M,10.5 M,12 M,11 M,8.5 M,9 M,9.5 M",8.40E+11,,0
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Pink,Office Supplies,Appliances,28-07-2016,,,Acco Expandable Hanging Binders,,,,0
OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Blue,Office Supplies,Appliances,04-11-2016,Belle Sigerson Morrison,"[{""dateSeen"":[""2016-11-04T11:48:42Z""],""name"":""Apparelsave""}]",Acco Expandable Hanging Binders,"10,7.5",8.88E+11,,0
OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Pink,Office Supplies,Appliances,11-09-2016,,"[{""dateSeen"":[""2016-09-10T00:00:00Z""],""name"":""Fish123_purplefish123_purple - Ebay.com""}]",Acco Expandable Hanging Binders,,7.19E+11,,0
OFF-AP-10004249,Staple holder,Blue,Office Supplies,Appliances,08-04-2016,,"[{""dateSeen"":[""2016-04-08T00:30:50Z""],""name"":""Walmart.com""},{""dateSeen"":[""2016-04-06T00:00:00Z""],""name"":""Purecostumes - Ebay.com""}]",Acco Expandable Hanging Binders,,71765014496,2.0 lbs,0
OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Blue,Office Supplies,Appliances,09-05-2016,,"[{""dateSeen"":[""2016-05-03T00:00:00Z""],""name"":""Briansh11aubriansh11au - Ebay.com""}]","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",,78074491550,,0
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Black,Office Supplies,Appliances,11-03-2016,,,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",,,,0
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Blue,Office Supplies,Appliances,29-03-2016,,,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",,,,0
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Blue,Office Supplies,Appliances,27-01-2017,GameDay Boots,"[{""dateSeen"":[""2017-01-27T01:34:30Z""],""name"":""Viomart""}]","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","10.5,8.5,7,7.5,9,8,13,11",8.49E+11,,0
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Pink,Office Supplies,Appliances,30-11-2015,,"[{""dateSeen"":[""2015-11-30T01:32:46Z""],""name"":""Virtual Exchanges Inc""}]","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",,8.87E+11,3.0 lbs,3
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Blue,Office Supplies,Appliances,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",,,499 g,4
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Blue,Office Supplies,Appliances,05-10-2016,Tretorn,"[{""dateSeen"":[""2016-10-05T22:23:20Z""],""name"":""Apparelsave""}]","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","8,9,9.5",8.85E+11,,0
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Blue,Office Supplies,Appliances,10-11-2016,Vision Street Wear,"[{""dateSeen"":[""2016-11-10T09:16:06Z""],""name"":""Virtual Exchanges Inc""}]","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",,8.47E+11,,0
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,White,Office Supplies,Appliances,05-10-2016,Cushe,"[{""dateSeen"":[""2016-10-05T22:24:53Z""],""name"":""Ruze, Inc.""}]","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","11,6,7,8,9",18473169650,,0
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Blue,Office Supplies,Art,07-11-2016,Nike,"[{""dateSeen"":[""2016-11-07T00:00:06Z""],""name"":""Shoezoo""}]","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",,6.60E+11,,0
OFF-AR-10000122,Newell 314,Pink,Office Supplies,Art,17-10-2016,Principle Plastics,"[{""dateSeen"":[""2016-04-18T00:00:00Z""],""name"":""Unbeatsale - Ebay.com""},{""dateSeen"":[""2016-10-17T16:33:26Z""],""name"":""Bic Warehouse""}]","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",,91053501910,,0
OFF-AR-10000127,Newell 321,Blue,Office Supplies,Art,17-04-2016,,"[{""dateSeen"":[""2016-05-17T00:00:00Z""],""name"":""Egcloudegcloud - Ebay.com""}]","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",,,,7
OFF-AR-10000203,Newell 336,Blue,Office Supplies,Art,22-03-2016,,"[{""dateSeen"":[""2016-03-22T00:00:00Z""],""name"":""Luckys-outlet - Ebay.com""}]","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.5,8.54E+11,,0
OFF-AR-10000246,Newell 318,Blue,Office Supplies,Art,15-11-2016,Puma,"[{""dateSeen"":[""2016-11-15T13:15:18Z""],""name"":""Apparelsave""}]","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","8.5,7,11,12",8.89E+11,,0
OFF-AR-10000255,Newell 328,White,Office Supplies,Art,28-10-2016,,"[{""dateSeen"":[""2016-10-28T01:40:46Z""],""name"":""Tasharina Corp""}]","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","10.5,9.5,6.5,7.5,9,8",7.13E+11,,0
OFF-AR-10000369,Design Ebony Sketching Pencil,Black,Office Supplies,Art,30-03-2016,,,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",,,,0
OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Blue,Office Supplies,Art,05-10-2016,Toms,"[{""dateSeen"":[""2016-10-05T16:43:26Z""],""name"":""Areatrend""}]",Acco Glide Clips,,8.86E+11,,2
OFF-AR-10000390,Newell Chalk Holder,Blue,Office Supplies,Art,31-05-2016,,"[{""dateSeen"":[""2016-05-24T00:00:00Z""],""name"":""Coaches4kids - Ebay.com""}]",Acco Hanging Data Binders,12,93625848751,,0
OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,Black,Office Supplies,Art,02-01-2016,,,Acco Hanging Data Binders,,,,2
OFF-AR-10000422,Pencil and Crayon Sharpener,Blue,Office Supplies,Art,23-01-2017,Jordan,"[{""dateSeen"":[""2017-01-23T05:25:58Z""],""name"":""Shoes & More""}]",Acco Hanging Data Binders,,8.87E+11,,0
OFF-AR-10000462,Sanford Pocket Accent Highlighters,Blue,Office Supplies,Art,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]",Acco Hanging Data Binders,,,499 g,0
OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Blue,Office Supplies,Art,11-11-2016,Mia Girl,"[{""dateSeen"":[""2016-11-11T09:51:32Z""],""name"":""Apparelsave""}]",Acco Hanging Data Binders,"7,6,6.5,8",8.88E+11,,0
OFF-AR-10000588,Newell 345,Pink,Office Supplies,Art,16-11-2015,FunWorld,"[{""dateSeen"":[""2015-11-16T11:54:04Z""],""name"":""Best Service Stores""},{""dateSeen"":[""2015-11-12T00:00:00Z""],""name"":""Costumealibi - Ebay.com""}]",Acco Hanging Data Binders,,71765050739,,0
OFF-AR-10000614,Barrel Sharpener,Blue,Office Supplies,Art,09-11-2015,,"[{""dateSeen"":[""2015-11-09T13:10:23Z""],""name"":""Opticsplanet""}]",Acco Hanging Data Binders,,7.88E+11,5.0 lbs,0
OFF-AR-10000634,Newell 320,Blue,Office Supplies,Art,02-01-2016,,,Acco Hot Clips Clips to Go,,,,0
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Blue,Office Supplies,Art,19-01-2017,Style & Co.,"[{""dateSeen"":[""2017-01-19T18:46:47Z""],""name"":""Shoefabs""}]",Acco Hot Clips Clips to Go,"8.5,10,5.5,6.5,7.5",6.08E+11,,6
OFF-AR-10000658,Newell 324,Pink,Office Supplies,Art,27-01-2017,Easy Street,"[{""dateSeen"":[""2017-01-27T01:31:53Z""],""name"":""Bhfo, Inc.""}]",Acco Hot Clips Clips to Go,,8.86E+11,,3
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Black,Office Supplies,Art,27-01-2017,,"[{""dateSeen"":[""2017-01-27T01:32:29Z""],""name"":""Urbanity Boutique""}]",Acco Hot Clips Clips to Go,,8.85E+11,,3
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Blue,Office Supplies,Art,21-03-2016,,,Acco Hot Clips Clips to Go,,,,2
OFF-AR-10000823,Newell 307,Blue,Office Supplies,Art,11-03-2016,,,Acco Hot Clips Clips to Go,,,,5
OFF-AR-10000896,Newell 329,Black,Office Supplies,Art,14-02-2016,,"[{""dateSeen"":[""2016-02-12T00:00:00Z""],""name"":""Fshopauction - Ebay.com""},{""dateSeen"":[""2016-02-14T11:24:30Z""],""name"":""Redsgear""}]",Acco Perma 2700 Stacking Storage Drawers,,6.48E+11,,0
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Pink,Office Supplies,Art,17-01-2017,Mia Limited Edition,"[{""dateSeen"":[""2017-01-17T19:13:51Z""],""name"":""Apparelsave""}]",Acco Perma 2700 Stacking Storage Drawers,"7,6,7.5",8.88E+11,,0
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",White,Office Supplies,Art,07-01-2017,,"[{""dateSeen"":[""2017-01-07T18:42:42Z""],""name"":""Walmart.com""}]",Acco Perma 2700 Stacking Storage Drawers,"10,9,8,13,12",6.78E+11,,0
OFF-AR-10000940,Newell 343,Blue,Office Supplies,Art,04-11-2016,PleaserUSA,"[{""dateSeen"":[""2016-11-04T11:49:15Z""],""name"":""Costumes4less.com""}]",Acco Perma 2700 Stacking Storage Drawers,,8.85E+11,,2
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Black,Office Supplies,Art,30-03-2016,,,Acco Perma 3000 Stacking Storage Drawers,,,,2
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Blue,Office Supplies,Art,10-11-2016,,"[{""dateSeen"":[""2016-11-10T09:12:23Z""],""name"":""Summitfashions""}]",Acco Perma 3000 Stacking Storage Drawers,,7.51E+11,,0
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Blue,Office Supplies,Art,27-01-2017,American Living,"[{""dateSeen"":[""2017-01-27T01:19:58Z""],""name"":""Apparelsave""}]",Acco Perma 3000 Stacking Storage Drawers,8,8.89E+11,,0
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Blue,Office Supplies,Art,22-01-2017,,"[{""dateSeen"":[""2017-01-22T06:20:51Z""],""name"":""Shoenerds""}]",Acco Perma 3000 Stacking Storage Drawers,"12,12.5",8.86E+11,,2
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Blue,Office Supplies,Art,28-10-2016,Blowfish,"[{""dateSeen"":[""2016-10-28T01:38:46Z""],""name"":""Areatrend""}]",Acco Perma 3000 Stacking Storage Drawers,,8.88E+11,,2
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Black,Office Supplies,Art,03-03-2016,,,Acco Perma 3000 Stacking Storage Drawers,,,,0
OFF-AR-10001166,Staples in misc. colors,Black,Office Supplies,Art,27-09-2016,,"[{""dateSeen"":[""2016-09-25T00:00:00Z""],""name"":""Dymoda - Ebay.com""}]",Acco Perma 4000 Stacking Storage Drawers,,8.88E+11,,0
OFF-AR-10001177,Newell 349,Blue,Office Supplies,Art,27-01-2017,GameDay Boots,"[{""dateSeen"":[""2017-01-27T01:34:26Z""],""name"":""Big Deal Hunter""},{""dateSeen"":[""2017-01-27T01:34:26Z""],""name"":""Viomart""}]",Acco Perma 4000 Stacking Storage Drawers,"10.5,10,8.5,9.5,11.5,9,8,13,11,12",8.49E+11,,0
OFF-AR-10001216,Newell 339,Blue,Office Supplies,Art,19-01-2017,Yaleet Inc.,"[{""dateSeen"":[""2017-01-19T18:46:34Z""],""name"":""Shopping Blitz""}]",Acco Perma 4000 Stacking Storage Drawers,,7.06E+11,,0
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Blue,Office Supplies,Art,09-01-2017,Sugar,"[{""dateSeen"":[""2017-01-09T20:24:22Z""],""name"":""Apparelsave""}]",Acco Perma 4000 Stacking Storage Drawers,"8.5,10,7,9.5,6.5,7.5,9,8",8.89E+11,,0
OFF-AR-10001227,Newell 338,Blue,Office Supplies,Art,09-01-2017,,"[{""dateSeen"":[""2017-01-09T20:23:41Z""],""name"":""Shoenerds""}]",Acco Perma 4000 Stacking Storage Drawers,"8.5,9.5,5,3.5",8.26E+11,,2
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Pink,Office Supplies,Art,09-01-2017,,"[{""dateSeen"":[""2017-01-09T19:46:40Z""],""name"":""Shoebuy.com""}]",Acco Perma 4000 Stacking Storage Drawers,,31042521871,,2
OFF-AR-10001246,Newell 317,Blue,Office Supplies,Art,11-11-2016,Zoot,"[{""dateSeen"":[""2016-11-11T09:36:52Z""],""name"":""Apparelsave""}]",Acco Perma 4000 Stacking Storage Drawers,,8.87E+11,,0
OFF-AR-10001315,Newell 310,Blue,Office Supplies,Art,31-01-2017,,,Acco Perma 4000 Stacking Storage Drawers,,,,0
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Blue,Office Supplies,Art,04-11-2016,ELLIE SHOES,"[{""dateSeen"":[""2016-11-04T03:11:00Z""],""name"":""Costumes4less.com""}]",Acco Perma 4000 Stacking Storage Drawers,,8.89E+11,,2
OFF-AR-10001419,Newell 325,Black,Office Supplies,Art,15-03-2016,,,Acco Perma 4000 Stacking Storage Drawers,,,,0
OFF-AR-10001427,Newell 330,Blue,Office Supplies,Art,02-01-2016,,,Acco Perma 4000 Stacking Storage Drawers,,,,0
OFF-AR-10001446,Newell 309,Pink,Office Supplies,Art,10-11-2016,Nina,"[{""dateSeen"":[""2016-11-10T09:12:26Z""],""name"":""Apparelsave""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue","5.5,7",7.16E+11,,0
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Black,Office Supplies,Art,12-01-2017,New Balance Numeric,"[{""dateSeen"":[""2017-01-12T06:14:57Z""],""name"":""Apparelsave""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue","10.5,8.5,10,7,6,9.5,7.5,9,11.5,8,13,11,12",8.90E+11,,0
OFF-AR-10001473,Newell 313,Blue,Office Supplies,Art,27-01-2017,Converse,"[{""dateSeen"":[""2017-01-27T01:23:50Z""],""name"":""Shoes & More""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",,22865264045,,0
OFF-AR-10001545,Newell 326,Pink,Office Supplies,Art,22-01-2017,Roper,"[{""dateSeen"":[""2017-01-22T06:22:18Z""],""name"":""Apparelsave""},{""dateSeen"":[""2017-01-22T06:22:18Z""],""name"":""Stand Up Ranchers""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",,52356893157,,2
OFF-AR-10001547,Newell 311,Blue,Office Supplies,Art,28-10-2016,MIA,"[{""dateSeen"":[""2016-10-28T01:39:42Z""],""name"":""Apparelsave""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",,8.88E+11,,0
OFF-AR-10001573,American Pencil,Blue,Office Supplies,Art,14-01-2017,Ugg,"[{""dateSeen"":[""2017-01-14T19:33:12Z""],""name"":""Areatrend""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",,1.90E+11,,3
OFF-AR-10001615,Newell 34,Blue,Office Supplies,Art,15-11-2016,AGS Footwear,"[{""dateSeen"":[""2016-11-15T12:43:10Z""],""name"":""Shopping Blitz""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","8 M,10 M,13 M,7 M,12 M,11 M",7.45E+11,,0
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Pink,Office Supplies,Art,23-03-2016,,"[{""dateSeen"":[""2016-04-11T00:00:00Z""],""name"":""Shield-store - Ebay.com""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",,,,5
OFF-AR-10001683,Lumber Crayons,Blue,Office Supplies,Art,23-03-2016,,"[{""dateSeen"":[""2016-05-17T00:00:00Z""],""name"":""Gzgogogocom - Ebay.com""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",,,,0
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Black,Office Supplies,Art,27-01-2017,,"[{""dateSeen"":[""2017-01-27T01:24:32Z""],""name"":""Shoenerds""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","10,7,9.5,7.5,8",8.88E+11,,3
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Black,Office Supplies,Art,27-01-2017,Rubies,"[{""dateSeen"":[""2016-04-06T00:00:00Z""],""name"":""7thavenuestore - Ebay.com""},{""dateSeen"":[""2017-01-27T22:32:07Z""],""name"":""Blockbuster Costumes, Llc""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",,82686150378,,6
OFF-AR-10001770,Economy #2 Pencils,Blue,Office Supplies,Art,02-11-2016,Callisto,"[{""dateSeen"":[""2016-11-02T20:05:05Z""],""name"":""Shoefabs""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","10,7,9",8.02E+11,,4
OFF-AR-10001860,BIC Liqua Brite Liner,Black,Office Supplies,Art,11-03-2016,,,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","20,18,16,14",,,4
OFF-AR-10001868,Prang Dustless Chalk Sticks,Black,Office Supplies,Art,17-05-2016,,,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",,,,1
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Pink,Office Supplies,Art,30-03-2016,,,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",,,,0
OFF-AR-10001915,Peel-Off China Markers,Blue,Office Supplies,Art,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",,,499 g,0
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Blue,Office Supplies,Art,20-09-2015,,,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",,,,0
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Blue,Office Supplies,Art,01-11-2016,,"[{""dateSeen"":[""2016-11-01T09:42:56Z""],""name"":""Unbeatablesale""}]","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",,8.43E+11,,2
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Pink,Office Supplies,Art,02-01-2016,,,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","10,8.5,7,6,9.5,6.5,7.5,9,8",,,0
OFF-AR-10001954,Newell 331,Blue,Office Supplies,Art,11-03-2016,,,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",,,,2
