slno,order_id,payment_sequential,payment_type,payment_installments,payment_value
1807,CA-2014-115357,1,credit_card,2,158.25
1808,US-2014-102715,1,credit_card,4,173.65
1809,CA-2015-107937,1,credit_card,4,559.92
1810,US-2017-148768,1,,1,223.44
1811,CA-2017-118521,1,credit_card,3,166.69
1812,CA-2014-149643,1,credit_card,4,111.83
1813,CA-2015-135314,1,credit_card,2,141.32
1814,CA-2017-165204,1,credit_card,3,567.3
1815,CA-2017-125752,1,credit_card,6,222.86
1816,CA-2017-112487,1,credit_card,1,154.56
1817,CA-2016-144218,1,credit_card,10,195
1818,CA-2016-169971,1,credit_card,4,177.25
1819,US-2016-133508,1,credit_card,2,116.82
1820,CA-2014-107139,1,credit_card,10,658.22
1821,CA-2015-111325,1,credit_card,8,155.05
1822,CA-2015-163762,1,credit_card,10,148.91
1823,US-2014-117163,1,credit_card,7,446.18
1824,CA-2017-121314,1,credit_card,10,137.99
1825,CA-2017-147760,1,credit_card,2,373.11
1826,CA-2016-156503,1,credit_card,2,150.14
1827,CA-2015-113628,1,credit_card,5,120.81
1828,CA-2017-147753,1,credit_card,8,347.97
1829,CA-2015-103961,1,credit_card,10,793.27
1830,CA-2016-152471,1,credit_card,1,131.06
1831,CA-2017-141873,1,credit_card,8,185.22
1832,CA-2015-140984,1,credit_card,5,758.93
1833,CA-2017-141733,1,credit_card,5,278.04
1834,US-2015-111927,1,credit_card,5,319.33
1835,CA-2014-105984,1,credit_card,1,181.14
1836,CA-2014-100363,1,credit_card,3,165.67
1837,CA-2014-126760,1,credit_card,3,193.37
1838,US-2014-109162,1,credit_card,4,301.31
1839,CA-2014-101931,1,credit_card,3,136.49
1840,CA-2017-129000,1,credit_card,2,126.43
1841,CA-2017-161053,1,credit_card,1,317.1
1842,CA-2015-142377,1,credit_card,3,128.25
1843,CA-2015-127593,1,credit_card,10,228.72
1844,CA-2017-130526,1,credit_card,4,349.14
1845,US-2017-131849,1,credit_card,8,827.1
1846,US-2017-105389,1,credit_card,6,546.25
1847,CA-2014-140816,1,,1,238.78
1848,CA-2017-154039,1,credit_card,3,155.91
1849,CA-2014-135755,1,credit_card,3,155.14
1850,CA-2017-123246,1,credit_card,10,117.76
1851,CA-2015-157133,1,credit_card,1,134.23
1852,CA-2014-124709,1,credit_card,6,332.87
1853,CA-2017-146360,1,credit_card,2,167.29
1854,CA-2015-132486,1,credit_card,10,235.28
1855,CA-2016-140641,1,credit_card,8,409.61
1856,CA-2014-151001,1,credit_card,2,120.65
1857,CA-2015-129896,1,credit_card,4,117.48
1858,CA-2014-152849,1,credit_card,1,190.22
1859,US-2017-127341,1,credit_card,8,312.37
1860,CA-2016-167759,1,credit_card,1,327.96
1861,CA-2014-100895,1,credit_card,1,108.81
1862,US-2016-163881,1,credit_card,10,144.54
1863,US-2016-144547,1,credit_card,2,138.98
1864,US-2014-112200,1,credit_card,4,110.89
1865,CA-2017-110212,1,credit_card,10,523.31
1866,CA-2017-134285,1,credit_card,4,383.83
1867,CA-2017-102267,1,credit_card,1,283.91
1868,CA-2015-121097,1,credit_card,2,270.72
1869,CA-2015-151043,1,credit_card,4,158.38
1870,US-2015-119312,1,credit_card,2,172.67
1871,CA-2015-167010,1,credit_card,3,189.08
1872,CA-2017-126788,1,credit_card,10,114.8
1873,CA-2017-148068,1,credit_card,3,117.04
1874,US-2017-142573,1,credit_card,2,153.8
1875,US-2015-148817,1,credit_card,3,102.07
1876,CA-2016-110044,1,credit_card,5,484.02
1877,CA-2017-146920,1,credit_card,6,251.75
1878,CA-2014-103940,1,credit_card,1,289.31
1879,CA-2016-162082,1,credit_card,1,128.88
1880,CA-2016-132094,1,credit_card,3,450.53
1881,CA-2017-123001,1,credit_card,24,433.43
1882,CA-2015-118955,1,credit_card,10,315.66
1883,US-2016-143448,1,credit_card,2,221.93
1884,CA-2017-117863,1,credit_card,2,132.6
1885,CA-2017-160458,1,credit_card,5,405.08
1886,US-2016-142685,1,credit_card,7,1257.96
1887,CA-2016-133144,1,credit_card,2,163.43
1888,CA-2017-167871,1,credit_card,3,163.02
1889,CA-2016-119963,1,credit_card,3,116.84
1890,CA-2014-121167,1,credit_card,6,361.78
1891,US-2016-151862,1,credit_card,8,721.99
1892,CA-2017-152961,1,credit_card,1,148.06
1893,CA-2014-133228,1,credit_card,10,100.11
1894,CA-2016-114951,1,credit_card,10,1022.65
1895,CA-2016-156573,1,credit_card,10,734.06
1896,CA-2017-134838,1,credit_card,2,239.16
1897,CA-2016-120257,1,credit_card,5,282.5
1898,CA-2014-164910,1,credit_card,10,272.63
1899,CA-2016-149902,1,credit_card,1,128.28
1900,CA-2016-146010,1,credit_card,4,125.77
1901,US-2015-163685,1,credit_card,8,211.73
1902,CA-2014-135090,1,credit_card,5,276.47
1903,CA-2015-132374,1,credit_card,4,234.31
1904,CA-2016-167556,1,credit_card,3,126.23
1905,US-2016-116400,1,credit_card,3,181.19
1906,CA-2017-101308,1,credit_card,3,185.64
1907,CA-2014-114517,1,credit_card,8,216.1
1908,CA-2017-119564,1,credit_card,3,161.7
1909,CA-2016-135265,1,credit_card,10,1031.69
1910,CA-2016-108735,1,credit_card,3,153.02
1911,CA-2017-112333,1,credit_card,4,194.56
1912,US-2016-159415,1,credit_card,12,251.28
1913,CA-2014-122588,1,credit_card,8,244.08
1914,CA-2014-137589,1,credit_card,2,266.77
1915,CA-2015-161998,1,credit_card,5,279.15
1916,CA-2015-105627,1,credit_card,10,425.11
1917,US-2015-149629,1,credit_card,6,126.19
1918,CA-2014-116834,1,,1,110.79
1919,CA-2016-145730,1,credit_card,2,114.18
1920,US-2015-168732,1,credit_card,18,191.09
1921,CA-2015-107468,1,credit_card,1,186.62
1922,CA-2017-144463,1,credit_card,8,133.25
1923,CA-2017-100811,1,credit_card,5,105.28
1924,CA-2015-153612,1,credit_card,7,179.9
1925,CA-2015-165624,1,credit_card,2,177.8
1926,CA-2014-154963,1,credit_card,6,128.65
1927,CA-2017-130764,1,credit_card,2,862.41
1928,CA-2017-139311,1,credit_card,6,137.9
1929,CA-2017-124296,1,credit_card,3,154.1
1930,CA-2016-169957,1,credit_card,8,250.28
1931,US-2016-108777,1,credit_card,3,180.25
1932,CA-2015-148859,1,credit_card,1,106.38
1933,CA-2014-110786,1,credit_card,3,141.5
1934,CA-2015-137750,1,credit_card,2,510.1
1935,CA-2015-136378,1,credit_card,3,211.85
1936,CA-2017-100356,1,credit_card,4,122.97
1937,US-2015-166520,1,credit_card,1,104.11
1938,CA-2017-136350,1,credit_card,4,404.28
1939,CA-2014-122931,1,credit_card,10,346.74
1940,CA-2014-163034,1,credit_card,6,426.36
1941,CA-2015-124058,1,credit_card,4,209.71
1942,US-2015-138716,1,credit_card,9,107.32
1943,US-2016-122182,1,credit_card,10,268.84
1944,US-2014-130358,1,,1,209.51
1945,CA-2014-102673,1,credit_card,3,169.61
1946,CA-2016-145303,1,,1,118.99
1947,CA-2015-156104,1,credit_card,2,135.04
1948,US-2015-164308,1,credit_card,3,386.79
1949,CA-2017-108112,1,credit_card,2,341.08
1950,CA-2015-100685,1,credit_card,1,138.48
1951,CA-2015-165414,1,credit_card,6,251.09
1952,CA-2016-140417,1,credit_card,1,131.64
1953,US-2017-151316,1,credit_card,8,294.88
1954,CA-2017-163692,1,credit_card,3,266.28
1955,CA-2016-111913,1,credit_card,2,286.64
1956,US-2014-156559,1,credit_card,10,117.07
1957,CA-2016-161473,1,credit_card,3,162.65
1958,CA-2017-166576,1,credit_card,10,131.26
1959,CA-2015-102491,1,credit_card,10,167.74
1960,CA-2014-116904,1,credit_card,2,230.75
1961,US-2017-102288,1,credit_card,14,149.73
1962,CA-2017-137456,1,credit_card,4,215.7
1963,US-2017-155999,1,credit_card,3,141.8
1964,US-2016-148334,1,credit_card,1,294.75
1965,CA-2015-105599,1,credit_card,1,102.08
1966,CA-2015-153717,1,credit_card,6,295.38
1967,CA-2015-116687,1,credit_card,3,110.55
1968,CA-2016-163573,1,credit_card,10,107.78
1969,CA-2015-153416,1,credit_card,3,132.13
1970,CA-2017-117394,1,credit_card,3,166.52
1971,CA-2014-127523,1,credit_card,8,216.3
1972,CA-2017-123239,1,credit_card,1,193.39
1973,CA-2017-156769,1,credit_card,10,186.84
1974,CA-2015-121272,1,credit_card,1,179.83
1975,CA-2014-115336,1,credit_card,5,189.68
1976,CA-2015-111703,1,credit_card,6,327.6
1977,CA-2014-128839,1,credit_card,10,158.34
1978,CA-2017-105914,1,credit_card,4,212.41
1979,CA-2017-110926,1,credit_card,4,224.1
1980,CA-2016-117226,1,credit_card,2,105.47
1981,CA-2017-127313,1,credit_card,3,139.7
1982,CA-2016-136287,1,credit_card,3,164.79
1983,US-2014-107699,1,credit_card,1,215.07
1984,CA-2017-112725,1,credit_card,1,153.9
1985,CA-2015-136196,1,credit_card,6,116.36
1986,CA-2017-106068,1,credit_card,1,279.3
1987,CA-2017-100160,1,credit_card,7,171.22
1988,CA-2016-139689,1,credit_card,4,216.64
1989,CA-2015-101091,1,credit_card,3,136.5
1990,CA-2014-126907,1,credit_card,3,255.36
1991,US-2016-164588,1,credit_card,2,138.03
1992,CA-2017-115546,1,credit_card,6,158.22
1993,CA-2015-163587,1,credit_card,10,169.87
1994,US-2017-106131,1,credit_card,1,155.26
1995,CA-2015-160213,1,credit_card,3,214.27
1996,CA-2014-157924,1,credit_card,4,198.57
1997,CA-2015-100216,1,credit_card,5,163.77
1998,CA-2017-100601,1,credit_card,6,309.57
1999,CA-2016-152163,1,credit_card,5,150.98
2000,CA-2015-154340,1,credit_card,1,115.81
2001,CA-2014-128846,1,credit_card,4,172.33
2002,CA-2016-148593,1,credit_card,10,645.04
2003,US-2017-119039,1,credit_card,1,275.79
2004,CA-2017-128426,1,credit_card,1,233.93
2005,US-2017-136868,1,credit_card,1,153.41
2006,CA-2016-143749,1,credit_card,3,154.51
2007,CA-2016-111493,1,credit_card,5,250.9
2008,CA-2017-112536,1,credit_card,8,251.15
2009,CA-2016-157714,1,credit_card,5,132.05
2010,CA-2017-166709,1,credit_card,1,100.59
2011,CA-2015-129392,1,credit_card,3,355.33
2012,CA-2015-150875,1,credit_card,3,244.06
2013,CA-2015-154200,1,credit_card,2,133.25
2014,CA-2016-124233,1,credit_card,15,158.29
2015,US-2015-134271,1,credit_card,4,726.82
2016,CA-2015-143105,1,credit_card,1,125.7
2017,CA-2017-109715,1,credit_card,3,149.23
2018,CA-2014-166457,1,credit_card,5,473.81
2019,CA-2016-164637,1,credit_card,6,2828.42
2020,CA-2014-103590,1,credit_card,1,150.22
2021,CA-2015-111234,1,credit_card,2,156.29
2022,CA-2017-149881,1,credit_card,5,136.3
2023,CA-2017-134565,1,credit_card,2,150.12
2024,CA-2016-108644,1,credit_card,2,145.66
2025,US-2014-102631,1,credit_card,1,129.09
2026,CA-2017-120327,1,credit_card,2,176.16
2027,CA-2015-154970,1,credit_card,2,453.5
2028,CA-2016-113803,1,credit_card,3,155.64
2029,CA-2017-100223,1,credit_card,6,1290.32
2030,CA-2014-168823,1,credit_card,1,105.28
2031,CA-2016-162404,1,credit_card,1,124.98
2032,CA-2017-104024,1,credit_card,2,140.56
2033,CA-2017-147144,1,credit_card,5,116.45
2034,CA-2017-158673,1,credit_card,2,143.55
2035,CA-2014-133704,1,credit_card,1,119.45
2036,CA-2016-159142,1,credit_card,2,106.87
2037,CA-2014-138436,1,credit_card,17,177.99
2038,CA-2017-117702,1,credit_card,3,274.74
2039,CA-2016-157336,1,credit_card,3,189.3
2040,CA-2014-168130,1,credit_card,5,137.3
2041,CA-2015-155068,1,credit_card,3,105.37
2042,CA-2017-163160,1,credit_card,10,249.04
2043,CA-2015-101924,1,credit_card,1,104.85
2044,CA-2016-124793,1,credit_card,10,519.37
2045,CA-2017-118367,1,credit_card,6,221.19
2046,CA-2017-164819,1,credit_card,8,244.45
2047,CA-2017-158344,1,credit_card,2,200.16
2048,CA-2017-123351,1,credit_card,5,152.38
2049,CA-2017-110429,1,credit_card,6,156.18
2050,US-2016-131611,1,credit_card,8,191.14
2051,US-2017-124821,1,credit_card,2,107.39
2052,CA-2015-166975,1,credit_card,1,220.79
2053,CA-2016-123806,1,credit_card,6,415.14
2054,US-2017-158505,1,credit_card,5,107.05
2055,CA-2015-142692,1,credit_card,2,150.63
2056,CA-2015-123456,1,credit_card,5,172.45
2057,CA-2017-151358,1,credit_card,4,663.24
2058,US-2016-107440,1,credit_card,1,132.05
2059,CA-2014-166989,1,credit_card,3,690.88
2060,CA-2014-103100,1,credit_card,21,303.02
2061,CA-2015-105690,1,credit_card,3,378.33
2062,CA-2017-127516,1,credit_card,1,104.83
2063,US-2015-117184,1,credit_card,2,166.73
2064,CA-2017-102407,2,credit_card,2,400
2065,CA-2017-130967,1,credit_card,8,263.65
2066,CA-2017-101581,1,credit_card,5,108.33
2067,CA-2017-169124,1,credit_card,3,151.6
2068,CA-2017-117261,1,credit_card,4,141.44
2069,CA-2017-129021,1,credit_card,4,106.78
2070,CA-2014-123253,1,credit_card,7,163.79
2071,CA-2016-121601,1,credit_card,8,227.38
2072,CA-2014-162278,1,credit_card,10,114.77
2073,CA-2016-161095,1,credit_card,3,173.93
2074,CA-2014-125829,1,credit_card,10,325.7
2075,CA-2014-123127,1,credit_card,4,186.86
2076,CA-2015-136735,1,credit_card,10,333.6
2077,US-2017-136189,1,credit_card,3,340.47
2078,CA-2014-152345,1,credit_card,2,187.11
2079,US-2015-147662,1,credit_card,10,118.29
2080,CA-2016-153346,1,credit_card,2,112.62
2081,CA-2017-118360,1,credit_card,3,190.25
2082,CA-2017-149853,1,credit_card,5,147.25
2083,CA-2017-107909,1,credit_card,3,195.71
2084,CA-2015-112375,1,credit_card,10,262.16
2085,CA-2015-154795,1,credit_card,3,135.49
2086,CA-2015-125234,1,credit_card,5,221.12
2087,CA-2017-133501,1,credit_card,5,179.99
2088,US-2014-129609,1,credit_card,1,279.98
2089,CA-2017-130309,1,credit_card,1,100.62
2090,CA-2017-105410,1,credit_card,1,166.46
2091,CA-2016-120355,1,credit_card,2,146.4
2092,CA-2017-169894,1,credit_card,4,117.85
2093,US-2017-100482,1,credit_card,1,148.61
2094,CA-2017-107748,1,credit_card,1,1123.86
2095,CA-2017-153654,1,credit_card,2,103.91
2096,CA-2015-155600,1,credit_card,3,181.52
2097,CA-2017-162565,1,credit_card,8,211.77
2098,CA-2016-127642,1,credit_card,4,215.07
2099,US-2017-163195,1,credit_card,1,114.42
2100,CA-2017-111332,1,credit_card,8,101.34
2101,CA-2017-117044,1,credit_card,4,215.27
2102,US-2016-165078,1,,1,131.71
2103,US-2017-169320,1,credit_card,7,158.3
2104,CA-2016-158575,1,credit_card,10,196.92
2105,CA-2014-166954,1,credit_card,1,114.33
2106,CA-2015-140830,1,credit_card,4,192.66
2107,CA-2015-152891,1,credit_card,3,166.94
2108,US-2015-122784,1,credit_card,6,216.51
2109,CA-2016-156811,1,credit_card,2,113.25
2110,CA-2017-111556,1,,1,445.6
2111,CA-2016-108868,1,credit_card,3,474.98
2112,CA-2014-142965,1,credit_card,5,138.9
2113,CA-2016-148740,1,credit_card,8,1963.97
2114,US-2014-138758,1,credit_card,10,725.69
2115,CA-2016-131737,1,credit_card,2,168.72
2116,CA-2016-114538,1,credit_card,10,279.04
2117,CA-2014-127936,1,credit_card,6,336.4
2118,CA-2015-164336,1,credit_card,3,300.08
2119,CA-2016-100041,1,credit_card,1,107.29
2120,US-2014-154879,1,credit_card,5,205.99
2121,CA-2014-130624,1,credit_card,10,218.87
2122,CA-2017-132339,1,credit_card,5,113.11
2123,CA-2014-153983,1,credit_card,2,111.55
2124,CA-2017-112900,1,credit_card,5,118.35
2125,CA-2014-160157,1,credit_card,10,687.9
2126,CA-2014-139633,1,credit_card,2,165.13
2127,CA-2015-163090,1,credit_card,2,290
2128,CA-2014-117016,1,credit_card,3,125.52
2129,CA-2017-159464,1,credit_card,2,226.58
2130,US-2017-103226,1,credit_card,3,157.51
2131,CA-2017-119452,1,credit_card,1,125.33
2132,CA-2017-147725,1,credit_card,4,244.52
2133,CA-2016-168893,1,credit_card,6,162.85
2134,CA-2016-163398,1,credit_card,1,176.08
2135,CA-2016-162726,1,credit_card,1,209.28
2136,US-2016-111290,1,credit_card,2,116.36
2137,CA-2015-121965,1,credit_card,3,114.45
2138,CA-2016-147137,1,credit_card,5,153.27
2139,US-2015-146745,1,credit_card,10,109.77
2140,CA-2017-115175,1,credit_card,8,380.74
2141,CA-2017-105851,1,credit_card,2,172.75
2142,US-2017-125717,1,credit_card,2,258.74
2143,CA-2015-163895,1,credit_card,10,166.61
2144,CA-2017-168641,1,credit_card,3,157.3
2145,CA-2017-156895,1,credit_card,2,118.77
2146,CA-2017-121300,1,credit_card,4,296.24
2147,CA-2017-130211,1,credit_card,3,180.17
2148,CA-2014-147235,1,credit_card,6,159.03
2149,CA-2016-109365,1,credit_card,3,182.81
2150,CA-2015-162621,1,,1,108.84
2151,CA-2017-105921,1,credit_card,10,168.36
2152,CA-2014-150798,1,credit_card,10,261.38
2153,CA-2017-112753,1,credit_card,3,185.84
2154,CA-2017-155075,1,credit_card,6,644.9
2155,CA-2014-103401,1,credit_card,10,328.41
2156,CA-2016-124814,1,credit_card,2,143.64
2157,CA-2014-116757,1,credit_card,7,145.46
2158,CA-2017-167003,1,credit_card,6,111.85
2159,CA-2016-119935,1,credit_card,10,908.43
2160,CA-2016-118969,1,credit_card,2,116.18
2161,CA-2016-145240,1,credit_card,1,170.14
2162,CA-2016-120873,1,credit_card,7,173.59
2163,US-2017-111920,1,credit_card,10,416.54
2164,US-2016-128678,1,credit_card,10,912.79
2165,CA-2016-101385,1,credit_card,2,162.83
2166,CA-2017-107167,1,credit_card,1,174.7
2167,CA-2014-109491,1,credit_card,3,123.5
2168,CA-2017-105445,1,credit_card,8,265.49
2169,CA-2014-107454,1,credit_card,4,216.82
2170,US-2017-105046,1,credit_card,8,220.04
2171,CA-2017-152856,1,credit_card,2,311.59
2172,CA-2016-134691,1,credit_card,2,123.42
2173,CA-2016-118759,1,credit_card,3,122.43
2174,CA-2014-140403,1,credit_card,10,261.13
2175,CA-2015-163104,1,credit_card,8,368.11
2176,CA-2017-138464,1,credit_card,3,213.97
2177,CA-2015-104129,1,credit_card,1,170.53
2178,US-2017-132206,1,credit_card,1,185.48
2179,CA-2017-113474,1,credit_card,1,127.58
2180,CA-2015-126557,1,credit_card,4,125.33
2181,US-2017-107636,1,credit_card,8,1950.2
2182,US-2014-165862,1,credit_card,5,237.07
2183,US-2014-106334,1,credit_card,3,296.71
2184,CA-2016-101448,1,credit_card,10,192.1
2185,CA-2015-130218,1,credit_card,4,180.27
2186,US-2017-117331,1,credit_card,2,195.71
2187,CA-2014-127383,1,credit_card,1,145.58
2188,CA-2014-110219,1,credit_card,4,671.31
2189,CA-2015-118871,1,credit_card,2,134.48
2190,CA-2017-129490,1,credit_card,1,112.25
2191,CA-2014-101175,1,credit_card,1,100.57
2192,US-2017-149510,1,credit_card,5,246.5
2193,CA-2015-111990,1,credit_card,10,363.8
2194,CA-2014-169460,1,credit_card,10,310.2
2195,US-2015-152128,1,credit_card,5,491.52
2196,CA-2017-126662,1,credit_card,3,326.94
2197,US-2014-121734,1,credit_card,2,137.99
2198,CA-2015-110947,1,credit_card,4,222.42
2199,US-2014-150126,1,credit_card,2,148.15
2200,CA-2015-164427,1,credit_card,8,416.54
2201,CA-2016-120250,1,credit_card,8,230.54
2202,CA-2016-121993,1,credit_card,2,229.04
2203,US-2016-100405,1,credit_card,2,100
2204,US-2017-163790,1,credit_card,3,497.89
2205,CA-2016-129868,1,credit_card,5,264.98
2206,CA-2016-140564,1,credit_card,1,230.28
2207,US-2017-169502,1,credit_card,2,110.7
2208,CA-2015-146948,1,credit_card,8,278.07
2209,US-2015-113327,1,credit_card,5,112.92
2210,CA-2015-135020,1,credit_card,4,117.45
2211,US-2017-141852,1,credit_card,2,156.56
2212,CA-2016-109407,1,credit_card,1,107.81
2213,US-2017-165953,1,credit_card,3,145.9
2214,CA-2016-144540,1,credit_card,10,124.74
2215,CA-2015-159863,1,credit_card,2,245.45
2216,CA-2015-117800,1,credit_card,1,180.55
2217,CA-2017-145219,1,credit_card,2,126.86
2218,CA-2015-161214,1,credit_card,10,667.99
2219,CA-2017-147228,1,credit_card,1,172.67
2220,CA-2016-101336,1,credit_card,2,136.6
2221,US-2015-126235,1,credit_card,1,408.99
2222,CA-2017-168396,1,credit_card,2,114.18
2223,CA-2015-130456,1,credit_card,10,206.17
2224,CA-2017-116288,1,credit_card,1,106.35
2225,CA-2017-168228,1,credit_card,2,151.95
2226,CA-2016-102162,1,credit_card,1,369.1
2227,CA-2017-130141,1,credit_card,1,108.44
2228,CA-2015-147501,1,credit_card,3,136.47
2229,CA-2016-143910,1,credit_card,8,196.01
2230,CA-2014-146885,1,credit_card,4,114.81
2231,CA-2016-139556,1,credit_card,5,260.09
2232,CA-2017-129357,1,credit_card,1,1253.86
2233,CA-2017-150987,1,credit_card,1,182.55
2234,CA-2017-132647,1,credit_card,1,105.29
2235,CA-2017-159107,1,credit_card,3,160.18
2236,CA-2014-160738,1,credit_card,3,273.07
2237,CA-2015-112130,1,credit_card,8,374.28
2238,CA-2016-116232,1,credit_card,1,148.6
2239,CA-2016-116547,1,credit_card,2,127.41
2240,US-2017-133200,1,credit_card,3,122.01
2241,CA-2016-133550,1,credit_card,6,547.96
2242,CA-2017-139416,1,credit_card,1,195.89
2243,CA-2014-114510,1,credit_card,6,656.52
2244,CA-2016-169215,1,credit_card,8,248.35
2245,CA-2016-127698,1,credit_card,3,103.36
2246,CA-2016-159912,1,credit_card,1,144.66
2247,CA-2016-101987,1,credit_card,6,193.32
2248,US-2017-154851,1,credit_card,10,208.74
2249,CA-2014-138681,1,credit_card,4,178.71
2250,US-2015-138121,1,credit_card,1,301.65
2251,CA-2017-140298,1,credit_card,6,138.6
2252,CA-2016-166240,1,credit_card,9,258.02
2253,CA-2016-158435,1,credit_card,5,512.21
2254,CA-2017-138149,1,credit_card,10,555.32
2255,CA-2014-112403,1,credit_card,9,472.88
2256,CA-2014-108273,1,credit_card,6,136.07
2257,CA-2017-121643,1,credit_card,4,159.14
2258,US-2015-122910,1,credit_card,1,102.53
2259,CA-2017-143126,1,credit_card,4,247.61
2260,CA-2015-129042,1,credit_card,5,147.15
2261,CA-2015-109736,1,credit_card,2,166.5
2262,CA-2014-106229,1,credit_card,4,433.43
2263,US-2017-135230,1,credit_card,3,194.91
2264,CA-2016-159653,1,credit_card,1,111.73
2265,CA-2016-131968,1,credit_card,4,216.64
2266,CA-2014-119151,1,credit_card,1,436.14
2267,CA-2014-123323,1,credit_card,1,106.38
2268,CA-2016-124681,1,credit_card,5,271.43
2269,US-2015-103996,1,credit_card,2,106.16
2270,CA-2016-120530,1,credit_card,2,170.86
