id,order_id,product_id,product_name,sales_amt,qty,discount,profit_amt
3749,CA-2017-161956,TEC-AC-10003447,Micropad Numeric Keypads,59.97,3,0,14.9925
4469,CA-2017-168641,OFF-ST-10002276,Safco Steel Mobile File Cart,83.36,1,0,20.84
250,CA-2016-154739,OFF-PA-10001609,Tops Wirebound Message Log Books,6.58,2,0,3.0268
961,CA-2017-152142,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.0112
9462,CA-2014-100867,OFF-PA-10004475,Xerox 1940,219.84,4,0,107.7216
1984,CA-2014-164721,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816
7855,CA-2017-135587,OFF-BI-10002976,ACCOHIDE Binder by Acco,33.04,8,0,15.5288
9483,CA-2015-158351,TEC-PH-10001615,AT&T CL82213,86.97,3,0,25.2213
6650,US-2017-124779,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3,0,64.7856
6554,CA-2014-137092,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0,195.9944
9831,CA-2014-113257,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,139.95,5,0,26.5905
2234,CA-2015-123232,OFF-PA-10004092,Tops Green Bar Computer Printout Paper,48.94,1,0,24.47
7694,CA-2014-102330,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0,673.8816
4182,US-2017-136868,OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,0,12.5928
6575,CA-2016-160535,OFF-ST-10000777,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416
2576,CA-2014-129091,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,0,26.985
9169,CA-2016-140571,OFF-ST-10002352,Iris Project Case,63.84,8,0,16.5984
58,CA-2016-111682,TEC-PH-10000455,GE 30522EE2,347.97,3,0,100.9113
7099,CA-2017-144596,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565
3239,US-2016-127971,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0,73.321
7451,CA-2017-105669,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,11.168,4,0.2,3.6296
3225,CA-2014-108189,OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,3,0.2,17.5344
9079,CA-2016-108105,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,0,1.5048
9372,CA-2015-111339,OFF-BI-10002498,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987
3245,CA-2017-113355,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406
6570,CA-2014-100678,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,79.984,2,0.2,22.9954
6766,CA-2017-100615,TEC-PH-10002200,Samsung Galaxy Note 2,2575.944,7,0.2,257.5944
651,CA-2016-160745,OFF-PA-10002005,Xerox 225,45.36,7,0,21.7728
2303,CA-2016-106558,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7,0,76.272
9202,CA-2016-152688,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,69.93,7,0,0.6993
7270,CA-2016-133368,FUR-FU-10001196,DAX Cubicle Frames - 8x10,16.156,7,0.6,-12.117
9113,CA-2014-132010,OFF-PA-10000595,Xerox 1929,54.816,3,0.2,17.8152
9031,CA-2017-128041,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,1441.3,7,0,245.021
4408,CA-2016-100041,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,5,0.2,28.13
5173,CA-2016-122903,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2,1.5714
2163,CA-2017-166296,FUR-TA-10002607,KI Conference Tables,170.136,3,0.2,-8.5068
4487,CA-2016-109365,OFF-LA-10000443,Avery 501,7.38,2,0,3.4686
6105,US-2017-132381,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0,3.0558
9335,CA-2017-110198,OFF-LA-10001771,Avery 513,9.96,2,0,4.5816
3821,CA-2017-141873,OFF-AP-10001394,Harmony Air Purifier,75.6,2,0.8,-166.32
2872,CA-2014-148040,FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",29.32,2,0.6,-24.189
6044,CA-2017-145702,OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6,0.8,-225.5568
8213,CA-2016-116337,OFF-FA-10000304,Advantus Push Pins,6.976,4,0.2,1.8312
9359,CA-2016-168046,FUR-CH-10004754,"Global Stack Chair with Arms, Black",62.958,3,0.3,-2.6982
438,CA-2016-147375,OFF-PA-10000809,Xerox 206,5.184,1,0.2,1.8144
5924,CA-2016-130288,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,10,0.7,-25.056
7396,CA-2016-110975,FUR-FU-10001935,3M Hangers With Command Adhesive,11.84,4,0.2,3.108
2550,US-2015-128090,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",22.784,1,0.2,4.8416
2685,CA-2017-137085,TEC-PH-10002624,Samsung Galaxy S4 Mini,1127.976,3,0.2,126.8973
8895,CA-2016-167241,OFF-PA-10000019,Xerox 1931,38.88,6,0,18.6624
6268,CA-2015-115392,TEC-PH-10002885,Apple iPhone 5,779.796,2,0.4,-168.9558
3919,US-2017-142573,TEC-PH-10000895,Polycom VVX 310 VoIP phone,1439.92,8,0,374.3792
7831,CA-2015-137302,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,262.11,1,0,62.9064
6390,CA-2015-147529,FUR-CH-10001270,Harbour Creations Steel Folding Chair,207,3,0.2,25.875
769,CA-2014-106810,TEC-MA-10000488,Bady BDG101FRU Card Printer,1439.982,3,0.4,-263.9967
1689,CA-2017-143798,OFF-PA-10003729,Xerox 1998,36.288,7,0.2,12.7008
8072,CA-2017-151750,OFF-AR-10003056,Newell 341,21.4,5,0,6.206
8397,CA-2014-152254,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0,361.2994
2092,CA-2017-166142,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,17.544,3,0.2,5.9211
6036,US-2015-155369,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,44.128,4,0.2,12.1352
2906,CA-2014-127586,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,62.92,1,0.2,10.2245
9738,CA-2017-129294,OFF-PA-10002377,Xerox 1916,78.304,2,0.2,29.364
1363,CA-2017-125199,FUR-CH-10000988,Hon Olson Stacker Stools,140.81,1,0,39.4268
7079,CA-2016-106950,OFF-LA-10001074,Round Specialty Laser Printer Labels,40.096,4,0.2,13.5324
2797,CA-2014-154599,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2,0.6,-30.588
714,US-2017-100048,TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.7741
1580,CA-2015-131338,OFF-PA-10001804,Xerox 195,40.08,6,0,19.2384
8163,CA-2015-120915,FUR-FU-10004973,Flat Face Poster Frame,37.68,2,0,15.8256
8815,CA-2015-144274,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,362.352,3,0.2,27.1764
2886,US-2016-159856,OFF-BI-10004140,Avery Non-Stick Binders,7.184,2,0.2,2.245
5338,CA-2017-111577,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,1,0,9.7328
1715,CA-2017-104003,TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,5,0,124.68
8056,CA-2015-121188,OFF-PA-10000528,Xerox 1981,26.4,5,0,11.88
9625,CA-2017-137449,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",106.75,7,0,49.105
7796,CA-2015-112711,OFF-PA-10003129,Tops White Computer Printout Paper,97.82,2,0,45.9754
416,CA-2017-142636,OFF-ST-10003442,Eldon Portable Mobile Manager,141.4,5,0,38.178
7837,CA-2015-149083,OFF-AR-10003631,Staples in misc. colors,14.52,3,0,4.7916
5372,US-2017-136721,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.2,-15.99
2277,CA-2014-104283,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,4,0.8,-53.072
8710,CA-2014-119144,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0,60.5528
2172,US-2017-137491,TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,100.49,1,0,25.1225
2944,CA-2017-126242,FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2,0.2,-28.9764
7290,CA-2016-153661,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),119.96,4,0,33.5888
9481,CA-2014-126193,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",49.632,4,0.2,4.9632
6284,CA-2016-100944,FUR-TA-10004575,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.568
2004,CA-2017-163510,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",196.45,5,0,70.722
4317,CA-2015-115945,OFF-PA-10003309,Xerox 211,31.104,6,0.2,10.8864
8430,CA-2016-118129,OFF-ST-10002554,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076
4852,CA-2014-107818,OFF-PA-10000019,Xerox 1931,6.48,1,0,3.1104
4376,CA-2014-166954,OFF-AR-10002067,Newell 334,99.2,5,0,25.792
6588,CA-2017-104731,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
4424,CA-2017-159464,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",272.848,1,0.2,27.2848
4696,US-2015-138121,FUR-TA-10004767,Safco Drafting Table,70.98,1,0,20.5842
8521,CA-2017-118003,OFF-PA-10001685,Easy-staple paper,16.224,2,0.2,5.8812
9593,US-2016-105452,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,1,0.2,-22.098
5028,US-2017-130953,TEC-PH-10000984,Panasonic KX-TG9471B,470.376,3,0.2,47.0376
6522,CA-2017-138289,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",393.568,4,0.2,-44.2764
7248,US-2014-127978,TEC-PH-10002563,Adtran 1202752G1,302.376,3,0.2,22.6782
4086,CA-2016-111913,OFF-BI-10001191,Canvas Sectional Post Binders,68.742,9,0.7,-48.1194
4592,CA-2016-129868,OFF-EN-10002621,Staple envelope,29.34,3,0,14.67
219,CA-2016-130162,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",383.607,7,0.1,63.9345
1879,CA-2017-118885,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0,67.608
2822,CA-2017-100202,OFF-PA-10001289,White Computer Printout Paper by Universal,217.056,7,0.2,78.6828
650,CA-2016-160745,OFF-LA-10003714,Avery 510,6,2,0.2,2.1
8464,CA-2014-100881,FUR-FU-10001889,Ultra Door Pull Handle,31.56,3,0,10.4148
2714,CA-2014-110100,OFF-FA-10002815,Staples,7.104,2,0.2,2.3976
9424,CA-2014-145254,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,398.352,8,0.7,-331.96
6438,US-2017-116897,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016
2416,CA-2015-146087,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,3,0.4,-122.877
830,CA-2017-129462,OFF-PA-10001204,Xerox 1972,10.56,2,0,4.752
86,CA-2017-140088,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,0,1.2506
5163,CA-2016-115378,OFF-EN-10002621,Staple envelope,7.824,1,0.2,2.934
623,CA-2015-138009,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784,1,0.2,7.745
5860,CA-2015-108119,OFF-AR-10001446,Newell 309,34.65,3,0,10.395
9220,US-2015-164238,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495
9130,CA-2016-130911,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.1706
2494,CA-2016-146206,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,505.176,4,0.7,-336.784
1355,CA-2017-162978,FUR-TA-10001857,Balt Solid Wood Rectangular Table,174.0585,3,0.45,-110.7645
8696,CA-2017-127096,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0,19.188
633,US-2016-135720,TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",14.78,2,0,3.9906
2826,US-2014-112914,OFF-PA-10003953,Xerox 218,5.184,1,0.2,1.8144
294,CA-2014-111451,FUR-CH-10000155,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848
8254,CA-2017-152310,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,28.4,2,0.2,6.745
5073,CA-2014-124478,OFF-ST-10002743,SAFCO Boltless Steel Shelving,909.12,8,0,9.0912
9094,US-2015-132836,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,2.952,2,0.7,-2.1648
6382,CA-2016-127236,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.018,6,0.7,-21.6144
2738,CA-2015-115798,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,136.92,4,0,41.076
715,US-2017-100048,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2,0,8.532
8841,CA-2014-153808,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.7499
5950,CA-2017-161046,OFF-PA-10001878,Xerox 1891,273.896,7,0.2,92.4399
8002,CA-2015-110870,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,5,0,65.978
1919,CA-2015-123673,OFF-LA-10003190,Avery 474,4.608,2,0.2,1.6704
8295,US-2017-146906,OFF-AR-10002280,Staples in misc. colors,15.528,3,0.2,4.8525
8336,CA-2017-161655,OFF-LA-10001569,Avery 499,11.952,3,0.2,3.8844
2821,CA-2016-160500,OFF-AR-10001573,American Pencil,11.65,5,0,3.3785
3107,CA-2017-127460,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,299.9,2,0,74.975
7930,CA-2017-167549,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373
1665,CA-2016-128531,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2,0.1,97.6524
9893,US-2016-115441,OFF-ST-10002562,Staple magnet,15.008,2,0.2,1.5008
1961,CA-2017-110905,TEC-PH-10004345,Cisco SPA 502G IP Phone,863.64,9,0.2,107.955
9724,CA-2014-101364,OFF-AR-10000588,Newell 345,47.616,3,0.2,3.5712
723,CA-2016-142335,OFF-PA-10003039,Xerox 1960,92.94,3,0,41.823
5307,US-2016-168410,TEC-AC-10001908,Logitech Wireless Headset h800,199.98,2,0,69.993
6489,CA-2015-120621,TEC-PH-10001198,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665
9090,CA-2016-131093,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.0688
8045,CA-2017-165008,OFF-PA-10001972,Xerox 214,6.48,1,0,3.1104
588,CA-2015-128139,OFF-ST-10004180,Safco Commercial Shelving,46.51,1,0,1.8604
1996,US-2017-147221,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982
8210,CA-2015-141565,TEC-PH-10002483,Motorola Moto X,271.992,1,0.2,23.7993
8162,CA-2015-120915,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,0,23.3184
1763,CA-2015-130785,FUR-FU-10001706,Longer-Life Soft White Bulbs,15.4,5,0,7.392
1268,US-2014-167738,OFF-PA-10003129,Tops White Computer Printout Paper,244.55,5,0,114.9385
7299,CA-2014-163468,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16,8,0,59.8176
9757,CA-2017-113705,FUR-FU-10002268,Ultra Door Push Plate,14.73,3,0,4.8609
432,US-2016-123750,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,19.968,2,0.7,-13.312
1970,CA-2017-117485,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558
6227,CA-2015-133445,OFF-BI-10001634,Wilson Jones Active Use Binders,8.736,4,0.7,-6.1152
7731,CA-2017-104850,FUR-CH-10004287,SAFCO Arco Folding Chair,662.88,3,0.2,74.574
6540,CA-2015-109862,OFF-LA-10004544,Avery 505,47.36,4,0.2,17.76
4515,CA-2016-120873,OFF-ST-10004507,Advantus Rolling Storage Box,27.44,2,0.2,2.401
327,US-2016-141544,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,3.24,9,0.8,-5.184
1611,CA-2014-156349,TEC-AC-10001109,Logitech Trackman Marble Mouse,95.968,4,0.2,26.3912
3366,CA-2014-115161,OFF-PA-10000809,Xerox 206,10.368,2,0.2,3.6288
7140,CA-2015-163965,OFF-AR-10000658,Newell 324,23.1,2,0,6.468
9872,CA-2017-146269,FUR-FU-10001196,DAX Cubicle Frames - 8x10,11.54,2,0,3.462
2049,CA-2015-142237,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,254.526,1,0.4,-93.3262
6492,CA-2016-113845,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,0,3.7642
7003,CA-2014-133158,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,8,0.2,8.9208
308,CA-2014-111003,TEC-PH-10003885,Cisco SPA508G,197.97,3,0,57.4113
3069,CA-2017-106859,OFF-LA-10001641,Avery 518,18.9,6,0,9.072
8769,CA-2015-151722,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.735
8779,CA-2017-135377,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,4.92,3,0,2.214
5130,CA-2014-160766,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08
1305,US-2017-126179,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.3128
2291,CA-2015-149342,OFF-PA-10003893,Xerox 1962,17.12,4,0,7.704
3983,CA-2016-135265,OFF-BI-10003669,3M Organizer Strips,16.2,3,0,7.776
3533,CA-2014-110849,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,0,14.6157
848,CA-2015-114300,TEC-AC-10003023,Logitech G105 Gaming Keyboard,296.85,5,0,53.433
427,CA-2017-149160,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,112.8,6,0,6.768
4004,CA-2016-145730,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,0,6.5808
9107,CA-2015-163181,OFF-PA-10002586,Xerox 1970,24.9,5,0,11.703
6013,CA-2015-135580,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0,17.1774
8560,CA-2016-132829,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0,7.254
1137,CA-2016-152170,TEC-PH-10002103,Jabra SPEAK 410,281.97,3,0,78.9516
2862,CA-2017-138975,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0,20.155
6514,CA-2017-167640,OFF-PA-10001144,Xerox 1913,166.44,3,0,79.8912
9727,CA-2017-167395,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0,102.186
8419,CA-2017-118199,OFF-AR-10004752,Blackstonian Pencils,6.408,3,0.2,0.6408
3463,CA-2015-152611,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
7315,CA-2016-121377,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,4,0.8,-8.6768
1302,CA-2016-137043,OFF-FA-10003059,Assorted Color Push Pins,2.896,2,0.2,0.4706
3991,CA-2014-137589,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,35.016,3,0.2,-2.1885
1965,CA-2017-110905,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,3,0,11.0388
7725,CA-2016-113978,TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,1394.95,5,0,362.687
6380,CA-2017-150623,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,6,0,70.9644
9439,CA-2017-126144,OFF-AR-10000127,Newell 321,5.248,2,0.2,0.5904
1322,CA-2017-167703,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.536,4,0.2,105.0228
5823,CA-2017-117632,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",42.976,4,0.2,4.2976
5637,CA-2017-123022,OFF-BI-10004187,3-ring staple pack,3.76,2,0,1.8048
691,US-2014-117135,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,479.96,4,0,134.3888
454,CA-2017-147277,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0,93.0552
3157,CA-2015-139584,FUR-FU-10001940,Staple-based wall hangings,23.88,3,0,10.5072
8140,CA-2016-102561,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,0,12.3096
4942,CA-2015-156482,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,1439.976,4,0.4,191.9968
540,CA-2015-134894,OFF-BI-10002393,Binder Posts,17.22,3,0,7.9212
800,CA-2015-101910,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,1024.38,7,0,215.1198
2072,US-2017-110996,OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,0,12.3234
9032,CA-2017-128041,OFF-PA-10002160,Xerox 1978,17.34,3,0,8.4966
4672,CA-2016-133550,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,4,0.7,-3.7996
1053,US-2015-153500,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,71.04,6,0.2,26.64
9610,CA-2016-130638,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7348
1967,CA-2017-165841,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,11.304,3,0.2,-2.1195
9649,CA-2014-150518,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,294.62,5,0.8,-766.012
3266,US-2014-126571,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,8.752,4,0.6,-3.7196
1357,US-2014-160444,OFF-LA-10002787,Avery 480,15,4,0,7.2
3406,US-2014-150119,TEC-PH-10003645,Aastra 57i VoIP phone,161.61,1,0,42.0186
3407,US-2014-150119,TEC-PH-10001615,AT&T CL82213,144.95,5,0,42.0355
713,US-2017-100048,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0,21.9945
2309,US-2017-120418,OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,0,14.2324
871,CA-2016-158099,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0,9.594
5421,US-2016-151827,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",304.45,5,0,76.1125
8693,CA-2016-136770,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046
487,CA-2017-140963,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,0,11.5752
5816,CA-2014-124730,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,47.53,7,0,16.1602
9074,CA-2016-142524,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,2,0.3,-36.6744
2100,CA-2017-124401,OFF-AR-10001315,Newell 310,4.224,3,0.2,0.4752
3894,US-2016-144547,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.056,2,0.2,29.1424
4784,US-2017-147984,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",24.896,4,0.2,7.78
1118,CA-2015-142755,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,159.984,2,0.2,35.9964
6509,CA-2017-102197,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.344,3,0.2,4.6344
6500,CA-2015-103135,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0,84.2352
6629,CA-2015-135489,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,13.08,2,0,6.0168
5355,CA-2014-113768,OFF-ST-10003716,Tennsco Double-Tier Lockers,900.08,4,0,117.0104
3468,US-2015-147242,OFF-BI-10000088,GBC Imprintable Covers,17.568,2,0.2,6.3684
1281,CA-2016-160815,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,0,6.8714
8180,CA-2015-112767,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,33.36,4,0,8.6736
3604,CA-2017-112956,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,0,19.6686
2333,CA-2017-169285,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",1606.23,9,0,481.869
7097,CA-2016-101980,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0,7.668
